legajo,id_tarea
23104518,7837354
46950977,3065099
76959627,1057578
88613990,5287964
98970262,7189759
10168264,1378917
94364020,7264876
67756802,394747
21907188,4132117
57314252,754546
61514547,6337494
58150941,5395229
13541518,1974883
95328696,639307
37203212,8083548
57464250,6895707
31805395,8478704
49395322,7875810
70115546,1782623
65814435,2911727
6169952,9871191
68979377,9244703
23676070,5158563
76723753,5471201
60671372,7358039
33038325,6213962
26336024,3744026
35975321,9465053
24893040,2156476
70744265,9596538
29455364,7641656
31383501,313629
90828645,9799793
75154562,5409465
28192863,3432405
33509032,1378917
89656041,8687741
13686905,3275224
30275740,3549520
86714759,7923865
28013984,2892061
73343124,7322255
5637153,3592750
39423298,8695954
34001937,5804899
28317615,9993352
1097123,9275938
96556531,6102016
41265549,8530103
19435735,976119
66659335,7373620
88484045,2758755
42837309,267205
65455129,4819791
61736025,5301232
31019613,5982865
55572300,1641241
1918811,9998788
37337860,8677556
83780630,2011683
28504195,9783959
29298719,4598203
34089668,5919033
97489335,7656284
79088139,5237448
89988331,5824588
94384020,8032185
63673137,7650674
45685430,307233
39533459,2280478
73964846,190695
6170737,1766565
72415292,1254400
81105776,3547273
56898840,8749172
88577457,3251583
88034472,4998783
33190248,6556766
6377118,2233070
43750416,7720048
30657547,6299847
50407557,7764529
18958477,4639559
97794817,2674216
36350897,8773590
24737759,104988
99399634,7622258
87242844,5198328
94971900,653878
76254792,2596928
13748877,1002787
55869854,6398180
68374713,4033203
69478470,5964095
34853256,4817936
18839218,8032185
20220315,8604391
14051022,2603330
31404348,4816383
93844071,7704749
83850454,2911727
94962194,7943021
15589247,1271481
5378340,499511
97834462,8926114
6673450,1987705
51484320,1057578
46676829,3182513
50046896,9085496
37799270,8750684
73334782,7459245
82635914,4796626
57602456,633939
99690655,644838
11519810,9399607
4402714,996871
69121047,5688095
45493507,7808533
34848136,7131247
87964032,5710675
10231090,5686052
34453985,8978257
46670386,7191262
29793344,4998783
8147886,5840756
68302394,6885019
27819903,2403483
42037154,7819904
4499460,1525256
93932205,62021
67286485,1501096
82187105,1657314
6910585,1525256
67455084,8153270
84219253,6379795
309551,2506979
49474794,9340640
26033144,9355606
7875107,1098164
60333421,690575
90642691,8785606
44256092,4165869
31586422,8205483
34641078,168941
66446890,4792620
76008467,3133730
49323358,1450159
72790464,4415609
77856129,4796788
99808440,828221
2716945,1532331
11064299,106800
89134846,1153370
81017197,5783095
29003311,7654017
61420607,6365825
25725794,5353815
23164207,633939
79894614,229566
61902148,6950989
26548408,5619111
66964092,7167008
68995026,9147243
90052335,828221
35500211,2315591
14128625,4792635
26137879,671998
39455102,9687658
24541874,6719665
6670173,120524
73176137,4053423
12349509,3518437
51181879,3425467
87506449,2246262
29581001,4942675
14905125,9099809
26081813,4854107
8974476,5362973
24124061,7898192
90565829,6256067
67594490,6213962
23391968,8363599
16552735,9929818
298480,9069156
19105982,900988
50703472,5287964
13820170,3710350
62027750,2972718
86333442,4938618
27862129,4170800
71214738,1525954
96079633,7241488
39438807,2896473
98435293,6887030
78759003,6887040
37246835,1490040
80897609,1425626
22821215,13916
42076010,4938618
51237061,3096614
29641080,1459371
75883449,8281250
26917009,1237641
17358593,267205
6503378,874189
622865,6650753
83532847,3832065
36211004,6136916
47297904,6628056
24151437,8189778
40364916,5847327
28429325,4660456
49988896,6787438
16883956,5360512
48274657,8335664
96212258,3578972
23176025,8604391
77364274,6334231
70153812,2287741
85797062,3578972
92204452,104988
74887846,9616077
8209294,1378917
37984055,2287742
3928860,3216525
74207122,3022978
408260,7819904
57442368,1489376
55034672,7144633
88301356,732251
70264477,1283738
19283870,5976565
26755517,6223116
87314293,8926114
82617059,5718356
66343626,1451726
19782346,8833742
4628572,106226
29554677,9169496
24129403,6661258
37605500,5642371
39684145,7943021
90158573,7222887
47630757,2911727
10263811,5634772
10179906,281064
22484153,9822536
10686573,168941
55672791,8879522
26991376,1920116
46968690,6533345
18431020,7529542
37810204,6254772
50726693,5390635
79474271,8812398
84476703,4099259
26790572,7666014
91084247,946883
14797790,1879708
29558634,4984512
42063719,300744
58046686,2157662
19367606,8743291
93771004,2689625
61018158,6613286
31262076,4547878
25708442,7645432
913955,8926262
86830228,5111860
12765837,1782623
82197046,1928119
74980097,3277983
35232422,9005610
98313968,3549520
56016757,7240035
64264712,160290
63973773,5712730
31816212,4487253
52289170,3922749
70754255,9992491
44522712,7489486
78712025,9907421
3268431,7376816
22470626,2864582
22362418,250875
88517886,3425467
83376177,4764624
77517045,606827
12836882,2766951
64192856,9783959
23344315,1115373
43022352,519520
44312133,814401
38945275,4465726
54984000,5353994
33837191,909191
59952982,7109975
52938317,7227073
20913098,7368329
82811505,4537919
39190258,2814452
96924474,5467563
78587342,7459245
80006423,2847750
97495295,6500554
43398850,8205483
46732379,1920116
40701392,72317
12177538,1583152
22679149,690575
7849560,2244481
58571639,7358039
93180662,6719665
41711258,5135175
53659799,5590463
6821350,4153103
77115928,4865529
45407570,5792213
33963100,8340743
50661470,9911044
41492563,2273427
94203130,13916
24042358,2286627
33267619,7598562
82329369,5162461
99885484,5551609
98071649,6334610
22150777,5656160
93156691,6213962
86625412,8647350
60736459,8335664
76352192,1141
74496043,9054906
57036720,2582439
92606582,8112006
43445594,7379455
49903888,169591
92164105,5550280
37637288,4625865
37432120,2246262
29383969,2210697
59831866,9884156
89037771,1128166
99983262,5314657
21013168,1147639
48500303,5654537
41228895,9444312
6974554,6628056
23830692,2616359
93293915,4492921
97682471,3278128
16619915,636017
75890840,4625865
87179328,2194625
35453755,8849294
70833554,5091706
96134919,5166336
21243626,365160
48918967,1282312
24142477,1109500
75854053,8112006
94300198,6882822
19145964,6812824
36661454,4531257
78241806,7654017
75856736,7506918
39482638,5698767
44801038,606827
28108721,4038202
12497674,833671
27451815,2778943
85938407,3325940
88115978,6858461
2191689,6911095
77834502,1490899
97322683,7705071
82616155,7130542
29060394,6639535
66633024,9296863
5780455,6624070
56395476,8464665
65142067,8316950
57745485,2319097
97647165,4676426
90101162,6832049
27679187,7671029
92173266,985324
96356580,8368934
82191042,6415261
66403696,5792399
40499837,8047077
55710569,1928375
36261515,8218182
13873524,9631416
68472476,4282257
60907399,3432405
10944589,2896473
32798920,1410382
23944814,720707
99124163,1832875
41458617,8595909
416890,987320
65188910,8471322
61710987,814401
14309077,5715679
18780118,3185705
13455881,4998783
29851595,3243976
90002598,9288309
90246272,2653465
23294266,8453171
46986251,6624635
82735833,9862441
14168783,4110184
27886883,2847750
77069519,4487906
32400665,8990152
78636149,9380809
76893510,5858974
39428851,2389729
69212862,7184405
97771504,3321587
19310828,2921514
37701630,545985
66466535,3231097
98153426,189416
15347550,76115
60057968,6256067
51104515,5963824
53963867,156446
15548762,6751509
49887537,9675042
41968390,6341710
96134076,7212709
30502471,9220559
60959724,7961983
74938438,4081613
93911889,7971634
17335599,6745360
88220091,2081824
58625920,4124998
35569324,267465
33370331,4255211
47273938,6338518
12063345,4248967
10302427,1914878
70599392,2085759
84905610,5303088
93531429,8421217
36462414,6481251
42499921,8430587
28040084,1532331
88156091,3251201
18485616,2612701
99520487,4737907
91719579,2110245
98709020,3580577
92434259,1257940
67589263,6184463
18277071,5234198
99353540,6973607
3345437,3102586
61884365,2246262
42936521,4639559
73628612,3481897
83896780,8328551
87568121,6719665
85319969,7241488
29613126,5032110
99161280,9843178
22904821,2827647
28438777,8340743
64871192,5698767
57171712,1282888
18232222,9869400
53620712,7898192
64307381,4951872
76582511,2560896
22398814,9869400
24682404,6717648
27303027,8670681
58263917,140153
56584477,4722541
58512636,2136995
60344610,3515140
85760526,1078758
62603050,6322841
95478937,2202181
26306909,2712576
55804567,2359225
47574077,1729160
50538805,5094944
24835693,5114102
91535976,5026096
61612864,1652946
22036536,2308753
98097,8083548
62594122,4665576
55830872,7389634
62822657,511022
84515086,1109908
74726761,8935687
21323725,1936595
32543154,4193930
28356772,4110184
40654112,2233070
33805152,7925329
30081717,5963824
11439831,6090044
55005425,3509321
76943989,2699910
39483173,9725451
24122808,6251689
34155929,754546
41177836,9257751
79707151,5575549
1710204,6451644
46385531,7094072
79106238,4777110
23300998,2732334
16404642,588535
66826249,120524
62799105,5853753
2794426,3420482
82573178,9131390
19445457,6525069
74103963,2901040
46801836,6643209
79201367,4964146
51591576,476778
23097447,4373282
99013500,4796788
85977422,1206630
32739319,229577
59402897,7561360
78592267,2263368
43358043,2932122
55872194,5593338
23972132,639923
24838846,8453171
44814282,5564260
4128582,1237641
53855026,9998788
4461429,2912807
62543723,4487253
38422887,3427704
42969313,3549695
81576838,4354676
78031805,4947550
4908739,3344235
18537409,3044441
41414438,4919945
93616623,9773013
96182443,1410382
71022619,1048101
70738724,3889459
11123886,9340640
60603653,6710064
68553064,5237593
99876281,1826657
80413968,1931175
5055251,5129032
72361197,585240
93563935,6016036
29376355,7512386
54594845,1046149
76478057,6628056
42728424,5637370
38297038,9381430
71783649,5040466
12696454,4504481
32731056,7222668
51676020,5619111
9432318,8998472
254242,4880063
85104166,5956430
30646130,5057701
32034923,5909620
92419077,1121330
80095849,9507843
53096714,2136995
70448121,6172699
28430484,7290619
72634287,2794542
49592155,5734706
47225075,4415609
3960530,5577364
93411022,6415261
26459075,5112531
16160570,4308077
62176651,4948202
80120712,3841570
87290037,2233070
12836468,4302002
62076422,6312466
16164527,941286
24497292,6895707
79025157,1205777
47224823,1489376
13503547,6796910
43307301,4703651
17412057,4543104
92068619,5111860
20915367,8471322
77966313,3470822
31714416,7268881
10192909,9620875
84531087,8335664
698117,6186029
87044293,5353815
91580037,7263554
54601606,9417334
29877082,1760013
60618292,5721109
64426885,9270390
81624475,1464233
33296396,350405
46165052,5480540
3090443,4910054
84937481,4737907
7426990,6985422
67099821,2657107
12382191,7095687
26080290,4751586
39705258,3541804
30563238,2250835
28489590,2250835
12928041,508798
14838064,8494790
81043194,8644499
43509891,8478704
21810579,9259196
15278200,588535
29844763,976119
53780738,3727340
56593499,344813
46731960,5113761
81375253,4960838
42837026,1127984
39825139,13916
22341910,5335119
98870510,7533314
77254718,2628360
48955405,5113863
99315690,2034480
13450720,7813124
69754258,7336686
24181370,5656160
52331528,3922749
35135420,1392253
92612260,9917228
88290599,8433160
52279888,2052203
97067153,1459371
29624257,7476129
90325677,5323676
57416766,4860312
20700481,1922320
21878930,3183473
41552607,5052098
90023073,4612720
6467438,9887681
64760618,367875
48624476,7645432
68180610,5903340
18148206,5858974
70989065,9134312
53439034,9783959
13739705,2935802
70049661,685553
55769925,5418985
45032717,3144046
14400267,7379455
42557638,3302039
52926288,2433486
3713580,7665984
17160803,8896192
79731002,3951089
86157184,1654847
53367372,7526729
69006306,2032031
55505724,7193612
24528362,5323676
74909464,5735824
13185092,1220142
92466131,2758755
41114903,8478084
6210061,313629
51431603,3837358
75986490,184208
50489249,800746
89556117,2728988
14632643,1613462
97893524,198173
76276804,5765592
39850732,1146276
53572614,4452115
7659793,1109908
97910737,5621821
21205067,7941932
71541503,5858974
27364824,2732334
53453483,7562950
83895842,2136995
62101733,93571
16247158,4706757
88849197,4038202
95434839,8153270
36910827,3172494
49234433,9397622
18607263,7869092
49858512,947754
97358200,8926114
81463676,3518437
14196251,6334610
92742282,6908647
69851680,3066067
24611151,7322255
5377367,1141
21520902,9355606
71295582,3488199
66875792,8395530
35728934,106226
21361562,7700418
94547160,2223823
29103837,2102565
57315558,1206630
10168146,5170844
52651798,5166660
1981436,8631127
70023292,3271743
48589925,1618190
57171889,120524
46488937,4784460
3103642,7358039
50854617,1613462
82544596,2724679
30146965,5312173
47736688,9054592
72993127,7376816
41133650,5857764
70591339,5344954
75069050,5656160
79747364,7764529
12019691,7376816
60884061,3094160
87826406,8517814
50999796,4132117
95701707,8256133
18882150,5424168
6744125,7961983
50701928,1000618
89795708,1153271
30160938,7641656
90617892,1410382
9952853,3384272
89332302,9992491
92123862,2136995
27643441,8405828
6515576,4308077
72910276,5853757
2495119,1910882
66021551,2596928
41173834,335290
45682890,2661341
39648688,7210720
80535449,2104084
55346039,135369
8414962,7238837
81552768,3456859
24781274,9720481
615813,4925602
90060126,6954356
55285856,896820
27813959,7764529
72542125,5040466
40376045,9142958
52025013,1924854
91317744,3189576
29680652,4703651
88336058,1984736
30960010,25681
86104307,169591
2178666,3388574
16279911,554101
24781883,9956417
61532432,2104084
64964669,9888744
71449723,9296863
66237677,2085759
52514786,4219529
2935891,4465726
319911,2089121
16519581,8911916
23513517,5237376
38281639,198173
59022551,4099259
54754216,8776740
19095325,9992491
79474870,2539008
14263894,7934153
60174755,1128166
6537408,8558339
22331895,4960838
21889046,678512
2718078,7901010
98895322,2063577
17021515,6090044
89659900,993425
70355915,4053423
22195393,8499619
91534696,6217414
99290881,8209169
58051788,1100414
47344359,4966243
9049882,807309
99474336,8153270
31893418,6806682
9903858,7280768
15113592,6016036
91434588,8325053
52793899,2571768
70550681,2026450
74774152,694525
40287333,1654847
71757209,4165869
20165716,6044437
63190177,9929818
74523519,5436998
88317484,776184
2793555,4382481
42833555,6195548
6518441,901821
42493433,8105524
77463906,579162
27941722,2604306
5531818,3265224
56849969,6481641
42062998,6241584
47755841,2350880
48822499,3185705
78136287,6191840
5812582,2029790
57152742,939193
61094430,2287741
39877650,3363485
14360248,364000
24076304,8478704
77715013,4591976
76322362,4684782
23801075,916034
10960067,3219781
36086276,4425298
17837456,6217414
45215287,6365825
75980920,6696444
90660731,8220701
96851206,6555967
4441724,2233070
23454342,7624260
56991688,9973060
95019299,2478374
93475340,4922877
87037709,1693621
72700934,7184405
15544065,7617550
39617248,2085759
40299542,5504657
96130858,4579380
9634956,9320181
60921876,6254772
39187965,962930
68902174,7048014
57040753,2945506
70689736,8743291
68446654,1284694
32131245,7641656
85842638,2571768
62648401,3323959
56946286,4044187
93465464,1282312
71322711,4579380
27813530,7290395
88757103,7396806
49311324,8464665
30451198,5418985
21670494,4924988
61659247,1038305
54474928,4522448
77469153,6067286
20615853,731796
24428494,2728988
6581716,2350880
13943749,7280768
55709701,4860312
8883396,9118373
78109650,5170844
48096500,755609
23492122,1898437
1659470,3492025
82291306,1046149
7526305,7322255
13167999,7144319
68008643,6754363
2657428,946883
31796885,5637370
75133220,5827906
27161509,2089121
76397728,4663468
88254624,3744026
15757952,1833884
61071859,758059
8759988,8267997
74661533,5982865
11148146,2724679
75751833,6222012
53129379,6628637
96375623,2162205
30671127,5844001
52269535,7999678
46002785,5504657
82709130,7332090
8340603,4432970
50976636,7144319
49247793,6774149
28529596,9654141
32391349,2760138
61397926,2233070
43179181,7169987
12344571,7322255
53119430,1489376
62211723,9647402
78363733,8646496
74370635,6334610
32920375,8631127
84663915,7359880
36141636,7445413
11975117,5827906
87506127,4249017
17226072,7809469
7635546,8153320
65009155,8978257
39137547,9849310
99782027,5791963
9188345,6911095
58899448,7941502
39608585,9887681
32003849,7227073
77720165,909191
24786884,7391010
6869652,4480060
68287417,4080333
77297517,8421806
22540422,8978257
58206213,7175339
93084894,4060841
76805838,3094160
98310402,5836304
71437655,678512
31680426,6654331
33451220,8840067
67541622,6973607
77808736,8001950
18402714,3432405
20626625,1153370
91348641,7212709
91379954,6120962
38853207,5394034
76274463,8911916
30923903,5794123
68389537,8983902
50741014,4547487
73467454,2674216
37024298,3139660
88205764,3333423
35648227,4919945
20810495,1693621
45840384,2433486
44802089,5418397
13237170,9590459
96148511,7088921
45411879,6763367
25468388,8965182
23456587,6176311
12234785,7238837
24418114,4301116
46394262,1321079
44910891,8935687
61536200,104988
15787247,4948202
66615842,4170800
77855581,9403688
81704068,6183912
7097749,4984512
34578814,4976690
91301682,2812328
82741833,6074182
88307374,8059150
94713973,2506979
65519347,1391082
22332310,2397735
2906116,4308396
63122287,4110184
46159468,4425298
10794796,135369
85372557,3518415
38023709,4589269
28508021,9521544
22175085,40355
75254510,7685296
71487337,5032110
17737366,3323959
44246645,5654537
75702477,2397735
6663260,1663010
79609500,6760007
87328351,2263368
68283478,4114297
19317117,289562
48646341,7721672
27006827,6976207
19035595,9397622
26908553,6337494
98523118,4928384
91417029,2833431
88050486,6976207
90061572,3390682
20562992,4739404
82712893,8043595
97346589,7721672
83033638,118816
55656214,7985257
56587684,4598203
25705928,3954020
42612047,5792148
2225417,8433160
14677587,7290619
13761203,5762964
15787660,5656154
61359721,7019906
59902220,4432970
14700421,3044441
44318506,7875810
39788173,2932122
85346677,4255211
28700240,7222887
12898651,7322255
73960695,3549695
2079244,4124998
12569770,1119549
25203900,7671029
48739733,7060992
54873692,7144319
14468737,519246
46857034,3133730
68941295,7523684
29704323,5002985
96174055,6259443
12960053,1654847
98610022,1803068
85480652,5471201
50067371,6806682
87080474,4255211
3469680,7638684
68267515,6143682
99053481,3818688
33714070,8223677
33364599,4219529
7175609,7238837
24414624,4009296
74723077,6183912
10316151,962930
63953493,4132117
58050867,1154230
77360827,350405
10871464,9882194
66851428,735887
11100719,5111860
19704714,6549644
83826158,9598914
84959964,7370890
67465101,5182454
26650100,3407202
79563627,5528915
6447652,9320181
59125819,1020165
55751553,1171706
28346257,6044437
56708588,9926726
34358322,9552687
10907131,2712576
95029979,6568695
53458795,5034234
96966706,4018974
92881189,7173446
1150526,922271
59765376,250875
26914427,6016036
3046421,4193930
68443617,5057701
14721298,3193247
49076980,2055826
42806397,1025274
8608758,2798028
9203505,4708641
91740292,3757070
35409501,4534296
75701784,3715390
51884593,5765592
49969118,9228897
1726263,8926114
18016849,241934
44425028,1371311
1806188,2037138
97136392,4410888
84820031,3051447
81920800,3465808
55041999,8350233
93583355,8487712
62811613,5114102
62900726,2089121
17458161,3812393
82019137,207011
75803145,4378348
46417256,1912402
32144584,4412092
11766569,221917
34903384,6824185
6855472,3931776
9003919,5107677
68728045,4412092
42087493,2628360
97369993,6457974
92914019,8791430
83240289,944224
46334470,3473398
49971988,4706757
5523565,8960614
76929245,9246547
81593748,3744026
11771939,7229948
22839405,9763842
34247266,899892
68861594,1782623
5339945,1020165
54605845,5480540
59948359,5718356
20018114,4736688
69092566,962930
10510696,3547273
29409012,4796788
69627693,7622258
55612041,6887040
57001128,3412085
38301313,2778943
89247047,8282739
43116791,8205483
93311402,4565936
80162812,2244481
61303289,4665576
20555949,7598562
52020786,639923
13742322,8530103
96956365,7561360
33453103,4110184
67098052,2569380
23814172,6985422
79939891,2539008
72845268,5158563
4357087,1021117
58716120,9843178
16522637,5958359
28014858,3592750
45663447,2932122
10882120,1627803
5869211,800746
53836858,985324
61489892,5162461
6294127,7163203
29792218,2999465
19270231,3839395
66859631,7813124
2711055,6751509
87348891,7921716
63700673,4796626
80731316,7298148
21550087,6016036
36308616,4158137
45645670,758059
79262271,944224
64611332,8316950
23608426,523311
11022737,9888744
34274463,40355
98581042,2506979
78220291,1063506
67345784,6365825
94876920,6628637
29727715,4480060
79633073,7897955
82390731,5853757
96595664,2582439
10682977,5773482
23689346,3966612
68596814,3205278
13100003,9973060
98572739,5551609
45978795,2032031
42857765,2202181
88003970,9118373
1199430,985324
42391195,5057701
6625206,2397735
23554939,9872433
96184068,1217123
59652561,6517555
14052518,1230050
8085327,6251689
7033288,6217414
89024941,9594791
33354395,7599157
15176537,5821191
12248774,8032185
74799520,839098
22868047,8087497
64027575,4229688
9502766,9714465
74074118,1242815
82272909,4304295
22500914,6751509
8385415,439774
63122701,1455991
93608045,2975173
86613347,3011433
41243453,3363485
82704207,9911044
96585030,9295173
44635561,9143534
61643350,4480149
36738149,4601493
66976950,4863189
13911844,9176645
82613693,4409998
60110661,1237641
85477072,9865907
9967700,3461618
99323509,9917228
6201042,3363485
89564967,2728988
76338261,7033052
5619440,364000
18892572,7841061
5082242,700991
17722418,957486
74718741,1117819
79674491,231230
10099922,7700418
91690964,5101838
77818795,317181
70881903,1128166
59089726,5386062
639,5196588
61807408,3772368
15822801,3404628
55439859,7298148
84092393,7819904
44255616,5034234
32257144,8223677
93003017,7850160
56493623,1514536
50121658,5675321
83874633,909191
25271171,5032110
80811925,1146276
14089862,8526906
84285795,5675321
27423023,7507250
4361636,2815746
71827918,3887712
64688435,7941932
79495794,2712576
57384527,6121557
19503976,1282888
64206777,7562760
25331525,9675042
59692682,8421217
883003,25681
75076314,1455991
670138,7290395
20547075,9956417
14930398,5437273
82201704,7144633
91777791,4792620
84777531,4547487
7618528,7131247
12866804,5521866
96870862,4785689
74589534,3817747
16874355,7955372
63269448,7533314
83873554,1480505
9479629,1220142
36174199,1256057
36195795,9200130
99947948,8608728
11746525,612533
38410767,4676426
79097487,9917228
43878829,439774
67208136,5101838
87059506,7155929
78133665,4304295
58592284,7512386
48231312,896138
98314573,6650753
75811368,4960838
42174423,7934153
73495800,188553
21979034,7901010
78230701,1000618
39974363,1048101
30962028,6143682
41713742,2912807
46210813,8517814
45764684,4706757
47558714,4110184
21341922,2397735
49898844,5196588
87546883,916034
1523460,1790776
77616512,8978257
5317498,168941
91267001,8153270
29580906,178189
82901129,9135401
62823613,671998
62009944,896138
9036332,8935687
95891410,9907421
86474111,9246547
67215147,9320181
11393369,3605426
74250931,9284262
2928277,7441219
36438208,3219781
2912438,9054906
60386961,4795206
47765222,9462733
49626223,1117819
99021978,7370890
90745896,988893
9418824,8225749
13562692,6951083
29044556,6236921
33216456,3518415
5212213,8896192
84628893,2015150
71340566,4354676
71593048,9176645
93419643,5504603
53220567,4649027
54197548,7279501
59010093,3710350
34742784,8281250
69905551,5678788
45867057,1661145
22155629,7224535
41463137,229566
9330274,7290395
54864919,987320
75516805,9012257
58791435,8153270
64543832,4863189
67035125,5400113
77659327,2284208
83393012,1987705
34163712,5335119
5726862,9259196
4662952,2985918
52547316,2208467
98904380,6763655
83254613,9041067
83498701,6150261
83086710,9654141
97887115,9654141
56683588,3592750
59981080,8631127
25356292,1020165
61808072,7389634
10404956,6506106
14044904,9158445
75793079,1455991
13078505,4925602
9183607,6500837
76721811,2319097
3559175,9778098
82921059,595254
665103,2256942
86749142,4543104
73978563,511022
87553921,2027360
83012025,3425606
82412452,5696631
63616368,5779360
47774376,9661338
40071793,1991902
33560773,4948566
20803605,7210720
55915939,776184
37474668,6189538
98670344,8789062
13115289,2989853
11495170,5619899
9421128,3278128
77973724,2653465
634919,8955329
61617754,9054592
62205433,7650674
54635442,2724679
7096436,5394034
33178051,7200096
76286686,6026050
59010160,6832049
2228860,4531257
93357092,2089121
23988003,3251201
80141462,2210697
30915410,6938333
39387121,9288309
16413801,9887681
2114434,4018974
85838138,6251689
5736702,4598203
70630807,6438826
70803791,3772368
91153658,7389634
90566170,9993352
17587394,8558339
79414652,6481641
58497296,3132502
66417291,939193
46336469,4567156
90950964,8611083
40430501,909191
41797011,7764529
63804497,1254400
82383345,3066067
93766356,7358039
32528086,8047077
14836505,909633
46171954,4750867
73017492,5649420
64930197,4579380
30890015,6337494
11890707,2250835
21082959,1141
69722246,6108726
90503993,4830504
73681228,3959309
56217912,6869210
7735414,671998
6291488,5535660
36711905,120524
41050504,3805940
9327798,7926845
16146978,2208467
95182771,8173750
83448914,2760138
55667649,3262315
50865749,2975173
654122,700991
6412169,2766951
16401036,8526906
69395899,1459371
4705883,8471322
12196620,4219529
54575612,1455991
20165783,5091091
48754435,7971634
4791055,811902
95871295,4983006
89651388,6339914
58859057,165966
91454185,3710350
86730848,8464665
54347148,6312466
34162679,4998796
37937898,9856873
50051749,9373589
34415259,5844001
40985746,7363770
13506462,1781143
90781917,2063577
53720765,344813
31906424,901821
1301840,7513020
64129525,6365825
64693573,8207899
8407856,6259443
40469710,8846118
72795139,7719245
185284,3931776
37344777,8083548
78156455,3251583
14092059,1109908
40726565,4599146
78604118,62021
29444529,5768340
54027130,8093519
61240495,5877988
2067889,7290619
96586280,6785639
79795138,8093519
41548785,3757070
38417570,5129032
93958362,6785639
52366968,7526729
93125673,2027360
54940732,6628056
52466433,5564260
64159919,9118373
94427290,5385060
32689556,2628360
49628412,996871
21152812,7222668
70738701,1098164
42143450,8602860
41190785,4771610
85084955,7014422
34398880,776184
59860888,5237593
35078319,4246242
58548262,6108295
44832192,1057578
78994242,9822536
43644762,865263
77537440,1801538
72069489,4884752
33063197,4830504
88468841,5363129
54825824,7327793
16318667,5094944
39111785,2315591
56854370,2202181
40155953,2233070
47260644,4910054
44874772,5919033
54613815,3488199
18265689,7363770
20094038,800746
99950267,606827
52695017,9284262
58177921,545985
11389285,3704841
54615102,9884156
38755611,3817747
47114518,1044519
97753452,3096614
2980239,6800593
69147914,6210092
76989089,6654331
2285422,2820797
50978195,5353815
23129919,6357579
72901355,8154141
76501756,7431694
81600932,4302002
72856009,72317
41878498,8395530
59768265,231230
53086725,6365825
46743462,9257751
82177736,975038
456741,7665984
16673156,8490418
98330599,4649704
5319175,1652946
43521962,6717648
61224897,9175865
4329598,1719005
34267580,2985918
89188026,7899074
55119774,7517152
57216434,9887681
42687652,7040574
8368855,5386062
90178594,916034
46676453,6649007
85254855,6027090
47485238,1958742
29297852,1012004
92888021,1705605
37993583,8421217
61861274,1989624
22055637,7899074
74569550,6556766
26954779,8606716
45972718,5504603
25813509,3819354
62569231,756761
27537445,5418397
22981405,9432284
33875375,8281250
17951834,4246242
68486578,3112145
17135026,3208845
54069217,4845619
2109918,1760013
22372024,8968680
93911706,5385060
68946018,9023322
58585689,7671029
49873790,1154230
53588395,7875810
44883439,4045782
9126102,3183473
85843332,619301
49991561,1920116
24763967,20351
71730831,4326789
87818081,562001
95277993,4086901
36658931,3388574
57907685,5349740
49917889,1891646
74952974,6960825
36749030,6806682
40071693,6490730
30095694,975038
54037170,8368262
43295036,2119365
44263122,1922320
23918476,7263554
96609541,7511321
24565199,814401
45019557,6556766
51281051,3289236
3773569,6661258
35656398,8693894
97062014,2192361
26164078,5603755
30059847,5409465
54740645,4172539
80912681,2971701
33427264,3010142
35436632,4777110
56847516,9715172
25424560,8466134
51682807,7529542
11952257,7934153
17383173,4665576
87938739,439774
72088331,6621510
8022282,9907077
52695983,2027360
38168259,7700930
4393982,7744577
35443461,7850160
98793594,6408085
37781333,4504481
47393790,4531257
43200006,2202181
42929412,2921514
30651130,5035194
44143997,5521866
84878473,7561360
51394558,4405278
84399838,7513020
39416947,6621510
4845294,3321404
87419193,5634772
3187005,3189576
55793121,5956430
68026444,4149963
24641231,1298366
52001895,6016036
82517659,2864582
4121417,203166
35010231,35593
16664908,7897955
33033161,1525954
72083565,1532331
92323335,9022108
34739,2380741
95332185,189416
32990026,874189
58369090,7698910
64603588,7195312
90307865,9647402
44878590,8118905
54092294,451449
72048721,3392027
4063583,5234198
75017271,9356363
71706551,8487712
32917893,6195548
66419298,2256942
45532126,5198328
85052419,7461983
71625860,9881506
48780751,9432284
57390299,9594791
32030556,1661145
10810935,4158137
14679244,8478084
36535567,7764529
32450103,4948566
11894491,3294529
55155152,8094308
45868774,2030364
68183296,6909311
10018302,3404628
75955934,4547878
21195929,4326789
65075916,4822957
82880003,237742
59965614,7290395
15068438,3578972
90722564,9478255
51675799,6016036
5490568,2999465
71098466,7474457
85389507,9905573
19825139,1371311
15856115,5791963
3068239,7222887
46106150,4308396
72735584,3294529
18563669,5350385
64962889,165966
23096099,168941
81841917,365160
67097060,3011433
93294090,4934039
80675797,9943677
18156878,6600764
68125529,4771610
14400561,784098
67692332,1923629
93564430,88773
3962830,4599146
8568883,8381017
32537369,4649027
86260938,267465
32473252,2920249
72913411,1356477
53557875,6071286
46928644,6195548
3680155,9986054
23168782,7624260
91285273,5944801
36157091,9102405
94543948,9872433
74495210,6661258
46314513,7666014
55041279,3094160
39672507,865263
11603413,8388430
16446223,7359880
4853636,5094944
32036238,1171706
20361425,7136164
69730819,2195420
28857441,7256216
77159975,6317657
95436595,8490418
30642072,2214179
45532593,165966
92370438,5137168
34743941,2506592
80821344,1613462
26919736,6563121
1803689,5349122
66209521,4822957
16022127,106226
18638840,7205408
