id_hora,hora_entrada,hora_salida,dia,id_antecedentes
1737246,22:29:43,22:40:30,7,65576616
9365181,07:57:12,10:48:37,5,67846216
4859315,08:44:00,11:40:36,6,69295746
7448094,00:39:06,01:21:40,2,69147730
1720493,11:45:47,20:07:46,5,25070757
5424032,10:58:47,23:16:37,5,52255774
8289885,03:19:56,07:03:55,2,67582317
7289140,16:07:56,17:30:17,5,28529079
3633658,09:27:24,13:58:11,5,27632942
1633205,07:46:04,21:32:25,5,98545164
5541981,20:51:32,22:16:48,1,10814322
7523601,16:45:23,18:00:27,5,2292157
3176832,03:25:51,13:03:35,6,75090952
6882351,02:27:53,22:12:14,3,59339583
2678778,13:26:48,18:09:16,7,48096386
9771361,11:54:43,15:58:11,5,97344461
7022608,05:40:05,16:46:10,2,17390338
6216480,06:42:03,18:24:59,3,40571237
8564722,23:57:02,23:57:13,7,63093367
3349669,18:50:18,22:11:06,4,70885801
4766702,00:57:22,20:14:27,4,5486876
6142224,23:58:25,23:58:52,6,5461259
1824881,01:54:31,12:25:31,5,4697599
2135279,07:50:13,17:36:04,7,90013017
2830985,01:45:44,04:24:35,7,38592122
6989502,04:34:12,09:36:12,6,69408402
2754136,07:13:32,09:52:40,7,15394657
3539731,12:59:22,19:10:03,4,89230684
437853,05:19:44,18:21:32,3,43805523
6981242,13:14:09,20:44:59,4,53580219
5723575,07:22:34,13:10:09,7,51094369
6072176,07:23:16,16:09:39,3,51641741
808527,08:35:29,18:16:05,7,12214418
2859229,06:18:16,21:36:08,4,85365670
4979177,08:35:56,18:20:10,7,93006474
162067,01:04:08,20:01:09,6,77872969
4449869,04:08:09,06:34:08,7,85955936
3870581,20:00:29,21:57:17,2,21084806
5828620,01:03:51,20:29:11,6,34601701
6703715,15:07:25,18:56:51,7,48028345
6431020,17:32:16,23:45:54,1,39332374
7672699,03:19:18,12:04:13,7,70878159
310092,01:40:34,08:20:14,3,849022
3773058,05:10:28,21:11:37,7,49295708
728558,12:05:26,16:44:12,5,71557817
8379078,08:34:51,10:51:31,7,34924063
3845636,10:18:50,14:46:50,6,14399561
4477120,23:43:03,23:57:32,2,31843759
5345523,04:07:16,10:03:40,1,51107085
1407088,08:43:29,23:37:40,1,31527047
1443858,23:37:27,23:59:29,7,41360739
8882284,03:42:08,16:02:57,4,20544901
1541312,23:36:17,23:57:46,3,52567027
1997022,10:58:28,13:54:33,1,36539370
8607681,11:47:40,22:34:30,1,43402690
8414831,07:49:03,23:50:32,2,76699820
7989371,09:05:40,21:06:13,6,77816664
3774619,14:17:42,23:27:26,4,4124110
7683300,05:08:40,05:42:30,1,97615445
1613476,04:37:53,09:59:05,1,83038706
9251187,03:20:18,23:12:25,5,52211519
4210836,04:02:17,20:45:21,1,43473582
8755415,17:15:05,19:52:35,6,86100343
6030238,18:39:58,20:02:37,1,32827254
5665619,00:46:03,21:18:50,3,47014245
4889352,19:39:51,23:45:54,4,81219231
2439,03:24:48,12:33:26,1,28488482
7352734,11:20:38,15:46:20,7,43478057
8643564,10:06:32,12:19:10,7,78452686
6634592,00:13:51,16:33:24,7,65777442
4219688,13:45:53,18:58:14,4,82076277
3757757,21:29:18,22:49:26,1,40058319
2017395,20:26:19,21:53:26,5,9471495
1085073,22:48:30,23:39:00,4,79364992
7161548,11:57:33,17:12:35,4,76262050
5645819,12:18:44,18:42:06,1,23862285
9242095,10:16:07,17:16:52,3,76756339
1003100,17:24:14,20:49:26,7,81409647
6668753,14:23:29,16:35:31,6,7654388
2085552,16:14:34,22:53:25,5,30785376
8911081,09:04:00,09:35:58,1,67203655
2164056,14:49:12,16:36:32,2,48330530
7169088,18:08:53,22:44:37,6,66944204
9689086,10:48:19,13:58:29,2,510645
762235,19:56:43,23:24:06,4,94531364
3112279,18:08:41,23:04:19,7,52514336
5665387,03:26:53,12:49:58,6,47330284
5014136,11:42:07,18:02:38,2,16706389
3260174,22:17:00,22:29:34,7,74838787
9977729,23:31:39,23:42:38,3,24042832
9520134,03:05:26,19:54:21,6,68055113
9336990,23:07:20,23:42:58,3,21320410
3156764,09:35:45,22:21:56,7,11492677
9981395,19:20:02,23:05:04,7,40160801
2449926,10:23:05,22:52:10,6,78110821
5585835,12:58:46,14:49:55,3,13438168
2341225,18:29:52,23:59:03,2,31166031
5058841,00:15:24,02:14:32,3,45641517
9156533,03:30:05,21:04:39,5,64393547
6622670,04:01:24,08:18:40,4,6130817
7203082,14:40:43,15:25:21,1,86021452
7120019,07:23:57,12:15:38,1,95726546
6514708,01:23:24,17:01:40,7,37284484
5695507,14:11:27,14:30:10,7,30374546
6876697,15:21:30,23:36:36,6,3196448
1663213,13:10:40,15:31:59,3,8121607
1098359,08:55:34,23:47:00,5,13255397
8191806,17:49:20,22:25:16,3,73351713
73909,12:20:26,20:05:18,1,4394511
5013907,22:23:02,22:49:16,6,79936223
2315042,16:09:26,23:35:19,2,88521243
7080721,10:10:45,16:58:53,7,70219784
3663139,06:43:29,21:02:16,3,80370444
7091425,05:10:36,09:51:47,2,23110660
8398257,03:12:21,04:34:45,1,60748751
411797,09:14:22,19:12:06,3,27221004
2450449,18:41:35,21:27:58,3,40836338
9545903,02:19:05,10:08:08,2,66083914
1331839,04:52:41,22:24:37,1,37048599
111168,22:09:29,23:58:31,6,60340224
4590523,01:24:44,23:06:23,5,1372366
2638783,11:40:21,15:12:08,1,82501049
2746978,01:29:45,03:13:59,6,41024970
802838,18:48:48,21:46:06,1,36090789
4864897,09:11:13,17:04:38,3,83642171
336906,00:26:42,17:08:09,3,17448533
4471376,18:02:40,22:36:26,5,88135092
8188428,19:55:01,23:37:18,1,74190639
9896034,11:46:44,23:32:51,5,11328899
2732739,14:04:37,15:40:57,1,75366240
4641493,05:35:16,18:01:10,6,89407389
1120667,12:45:33,22:02:48,1,94506313
3066578,14:05:51,20:24:13,5,90242082
1920768,05:10:55,22:22:51,7,69485493
8913135,09:49:12,19:43:46,7,93050131
1262159,06:25:54,09:19:13,3,30252666
3317335,10:34:30,16:47:56,3,55492588
111568,02:35:05,20:33:19,3,62547123
2372006,14:20:13,22:32:39,5,83336330
209601,12:50:52,17:21:59,6,28355904
7880427,14:47:55,15:28:26,3,69525882
2563025,00:20:19,15:07:01,4,13709997
1863608,07:52:15,17:07:59,7,32370077
9936401,11:37:45,14:19:21,7,43378528
968140,02:53:42,16:53:21,1,30399147
5420574,00:01:22,18:29:43,5,53345101
1454444,05:40:04,08:36:02,6,71557817
4331543,06:09:02,10:41:19,4,49841616
2783134,09:51:30,19:35:32,7,61070716
3922512,11:59:38,19:12:27,5,15894728
3393288,19:24:42,21:03:43,4,98204058
3237361,11:55:52,23:37:03,2,75279425
208203,10:27:34,15:43:54,5,82752581
9356607,10:41:21,12:51:25,4,39212584
3605436,08:40:53,12:14:32,6,31955008
5613361,01:23:08,13:30:36,3,16783043
9027538,00:46:49,06:47:31,6,50301424
7952598,05:36:51,19:39:47,7,55016740
4364900,21:54:35,22:32:39,4,78586718
2523485,04:34:13,17:19:22,1,53905118
3555363,09:14:05,10:46:53,6,99203695
7286614,13:22:50,19:59:53,5,44693501
5156205,07:54:44,17:08:32,3,81962577
6006451,13:21:54,14:18:23,5,29137701
5713388,11:26:09,11:46:38,4,94086404
9756417,01:04:00,01:24:23,4,50811198
5739028,17:36:21,19:28:27,5,86072883
3230457,14:15:58,17:42:50,6,74648484
8836648,01:21:23,19:11:44,2,28327795
9223882,07:49:45,15:25:09,6,85633743
4429093,11:43:11,22:04:34,7,64660409
2199606,15:54:27,19:53:38,1,55501608
4935346,05:37:02,16:35:40,3,48169701
4762622,05:39:01,19:58:30,6,79518631
3822647,07:19:58,13:08:05,3,54386031
575027,00:54:08,16:13:01,7,62489841
1511468,04:24:35,18:53:10,3,28178836
6613639,01:36:53,23:33:33,1,18962322
9024657,22:20:16,22:57:26,5,7456055
5255923,23:27:51,23:43:16,6,51766929
2162618,03:31:24,10:19:03,3,17080032
3778488,19:19:29,22:20:02,6,6679812
9186340,03:41:20,06:33:07,1,12893842
9530811,04:59:37,14:22:52,7,71911721
2628742,10:00:58,13:32:06,6,73791276
3395234,17:38:42,21:24:12,3,3899816
3233197,14:15:51,21:38:41,6,73015802
2994698,01:38:12,23:50:51,3,74092648
6964522,15:03:30,15:37:00,7,5709630
3963809,18:06:20,21:03:36,6,39526639
5568705,04:01:57,16:47:29,2,83750577
156117,07:54:08,13:27:25,4,67853624
8023048,11:07:59,19:24:23,2,32123639
5864385,04:29:23,12:13:14,3,33727348
5664204,05:58:33,19:12:07,7,79308845
6357276,13:46:09,21:00:18,6,67427544
7174619,03:08:53,05:38:08,1,69909174
9761126,12:53:25,15:25:17,4,25519046
8546428,15:32:24,17:09:45,6,99480815
9126428,16:23:42,19:26:22,6,7176985
6085730,13:27:19,17:50:06,4,86956385
6903194,08:07:25,15:59:13,2,96256618
6807105,00:16:03,05:50:00,6,92903672
967556,20:08:51,22:10:52,4,96989804
3522154,17:37:22,21:10:09,3,2037407
5957934,10:42:11,23:02:23,5,37215847
8955918,08:18:54,13:11:16,5,10830977
6295257,06:02:27,10:57:50,3,39482692
4705459,05:48:02,10:57:09,6,38746690
6485436,10:39:28,11:56:50,7,64087780
400412,12:32:16,22:02:18,2,40855713
6450718,18:12:29,23:35:42,7,61083765
6620358,11:52:28,13:01:11,5,72797834
2603372,22:41:59,23:18:44,7,14279166
9606138,23:09:12,23:40:26,1,45807544
2528688,16:08:05,18:43:19,7,18022383
9148185,02:02:52,04:56:31,6,92922393
6663908,23:11:14,23:55:43,3,62153300
6059811,15:42:45,16:52:13,3,84686885
3560944,15:34:56,16:17:03,7,55306531
5156158,23:56:03,23:56:40,4,30313448
2754359,07:52:54,18:52:33,4,18828435
578035,03:20:15,23:23:09,2,47753589
9092153,14:14:11,23:14:44,3,21841452
354729,10:04:28,16:40:27,1,52567027
9951186,20:57:30,22:46:32,1,9157865
1595791,20:06:14,22:42:06,1,28472370
3300752,10:02:04,22:59:36,7,4381624
3859471,11:51:08,22:20:45,1,56465459
744973,23:03:18,23:10:42,2,37804561
9274890,06:47:47,13:28:03,4,14984485
7358337,20:24:51,22:32:22,7,63967608
1492856,10:28:50,12:10:25,4,95215661
3390943,15:57:55,17:08:03,6,3646913
6688882,19:45:30,23:48:01,1,5486351
8548612,20:19:47,23:23:43,5,62707043
3474032,16:12:02,17:56:42,5,30471259
3294190,03:38:57,18:16:51,4,46004726
4626943,12:18:07,18:01:35,3,61511985
1551598,08:23:19,11:44:22,7,49513913
5402434,11:22:32,14:25:12,4,81287854
9787264,21:00:56,22:26:46,3,2285746
5781026,22:14:08,23:38:29,3,64079495
7279720,06:02:14,22:42:11,5,43148090
3879904,08:58:33,10:13:30,5,52454370
1846014,13:28:00,14:03:22,3,20980275
9994556,00:09:16,01:17:57,5,53977908
2640263,19:17:26,20:20:25,1,92777845
9066509,09:18:33,18:49:37,4,94086404
4392057,17:06:46,19:29:52,7,97555472
7395750,01:18:58,01:21:47,3,714890
7751412,15:00:15,23:26:14,4,10430713
4493168,13:31:11,19:45:44,7,80662780
3151623,16:28:03,23:35:27,3,66906125
6762131,13:57:27,16:00:46,2,73845786
3064011,06:44:44,23:41:11,6,29574160
5769967,22:25:30,23:29:20,3,67780740
1761198,06:50:22,15:25:28,1,63375584
4867420,18:14:58,19:59:53,7,42912651
3187157,12:32:56,19:38:05,3,92985791
7814065,07:32:06,17:20:34,3,53994733
4309314,21:25:27,22:40:30,1,60118112
5548641,06:24:34,18:33:51,6,46588355
9473848,21:54:17,23:42:00,1,49838421
6130882,02:27:39,15:18:33,1,57103133
9241734,15:45:22,16:14:50,6,23241312
9255048,02:09:56,22:16:39,7,84148830
247365,00:43:47,19:43:14,4,17064138
4928164,22:46:24,23:50:06,6,44873276
4141416,20:41:21,23:58:11,5,41954764
6698528,18:02:35,22:41:04,4,48412540
5313706,05:41:19,11:52:42,1,37811940
7796660,02:25:18,17:54:38,3,40269713
8508659,22:08:29,22:58:21,4,57284845
209752,19:23:13,21:14:25,1,27010698
7900623,19:18:17,20:06:42,7,20102473
3852711,09:15:31,14:43:51,2,32648871
8697138,05:10:08,17:29:46,7,95288002
493030,16:44:48,21:09:43,3,14760808
411628,00:15:15,05:47:05,6,70876439
6912802,04:41:27,22:59:07,7,47702008
3418275,19:22:27,22:08:16,3,20630943
6866404,06:11:26,06:56:14,3,70235436
3046893,00:39:36,07:03:30,5,21396908
8043589,17:54:15,19:39:12,3,18377394
763077,00:02:48,16:40:21,4,23357108
3866939,13:09:43,18:13:30,2,71999228
7113157,22:02:10,23:46:04,7,49734315
9026769,08:34:29,22:48:23,2,74513662
9817733,03:54:30,22:30:57,4,18068702
3486460,13:04:28,14:38:10,2,65380948
3163710,10:40:01,21:46:37,6,5331989
9928005,01:49:18,16:51:57,4,4972232
8975235,13:14:29,16:34:42,2,49897615
7883576,06:01:57,13:16:55,1,63455484
8220623,23:09:39,23:28:42,6,86090624
3326311,12:54:38,18:48:36,6,38342547
697105,22:52:10,22:55:28,3,22074702
7789384,21:32:33,22:43:37,2,76249885
5264831,15:12:11,22:57:36,4,76040272
5094871,16:37:00,16:38:23,7,90772868
8886380,14:09:07,18:13:24,5,14890189
330408,20:00:43,21:29:27,5,79114920
9726153,14:39:22,15:11:25,2,47396326
4762115,07:20:05,21:01:22,1,95920186
7050829,19:35:51,19:36:14,5,54246643
4989142,00:53:18,17:40:13,7,70035535
7428448,03:55:01,11:47:54,2,1185829
2090291,19:02:00,22:13:13,2,48265929
8782219,09:27:59,11:46:02,4,69525882
2782414,04:22:50,15:02:53,5,93719170
1707000,17:12:28,18:38:59,4,67638215
6991590,21:31:01,22:36:46,5,6518696
3791061,10:25:11,11:34:09,5,51573815
9005583,00:07:06,18:20:01,7,8475543
3329492,05:02:45,23:24:04,4,30046869
9456065,12:23:57,18:01:48,3,14667653
4658734,17:01:21,20:23:04,1,85095033
5947088,05:30:32,07:11:13,6,52088484
938443,23:35:33,23:38:07,5,99675913
9473170,05:54:47,20:49:59,1,18646181
1212196,23:58:43,23:59:00,4,52281207
9991427,14:59:05,16:39:11,4,35402698
284349,13:38:02,15:32:37,3,48412540
4168572,13:17:41,19:29:26,3,38446017
3736326,10:40:00,13:12:31,4,17785943
507129,19:42:33,20:27:00,2,9622353
2230826,09:18:06,22:56:41,1,48277936
5022874,01:35:34,12:18:10,7,94586087
7352869,09:50:22,18:53:18,7,59347623
4310180,00:02:39,05:42:51,7,51604220
521220,21:34:08,23:30:32,7,87899730
9808411,14:27:42,17:05:26,1,29838051
2019635,14:13:16,14:49:17,5,96305385
2590861,06:14:45,18:05:59,3,31998783
6429559,06:42:04,20:23:32,3,27501410
4654055,18:06:32,19:58:41,1,64993715
3332826,11:03:23,16:21:07,6,21482104
7375050,11:53:22,16:49:43,1,56465459
2253,02:40:52,17:12:53,7,48011772
883724,11:24:36,21:18:16,5,80595370
3128358,20:04:05,21:36:09,7,27349091
154403,18:53:08,19:07:45,1,92236005
5498681,10:40:22,16:06:22,3,59462388
8313022,15:28:41,19:23:09,4,69222058
9961442,14:42:19,16:13:17,5,358154
5597802,04:37:35,16:37:02,1,70831314
7269716,08:57:28,15:00:31,5,72893068
8031367,13:57:23,15:29:27,7,64717811
1581886,07:57:35,18:47:26,7,70025706
3932536,00:53:28,15:58:55,6,47055863
3062352,17:24:49,22:23:56,1,76704520
1804818,14:01:41,21:43:49,3,83692995
93411,10:47:45,17:37:50,2,84096566
1560135,19:43:05,22:02:01,5,24633913
5199056,17:03:16,23:18:25,4,61383738
1525080,16:01:13,20:51:44,3,55521058
1496240,02:12:22,06:15:59,1,77589885
344733,11:12:02,19:59:02,5,84532171
4055416,09:05:42,13:53:08,5,79070595
163764,15:14:33,16:32:06,1,79279470
9293694,04:22:46,15:06:25,3,4547223
2580769,22:33:35,22:40:38,1,15013302
1088855,10:29:48,19:41:23,3,3820380
2942041,11:19:19,17:19:06,6,49906408
9442330,07:59:01,11:13:02,1,11250174
5908225,05:49:52,12:36:09,2,47928187
439951,23:34:37,23:50:32,6,27064987
5158304,01:22:17,06:07:52,7,85684011
7828794,22:03:00,22:08:11,4,92615657
4499229,22:25:27,23:48:02,1,41343957
462530,05:24:54,09:18:56,2,78996713
7013143,04:27:55,06:53:45,4,89942288
7139960,18:11:02,22:46:09,6,78177621
7459722,08:17:16,22:18:44,2,33427230
2373772,07:21:53,23:27:38,6,19623216
3465839,02:53:38,21:54:46,3,10830977
9925716,07:48:01,19:11:23,5,87223400
4668564,17:27:28,18:33:38,4,29519785
8202141,09:03:01,19:16:14,5,38342547
5642375,09:24:32,12:31:51,3,17670467
8815636,09:28:34,20:06:55,2,4210662
6704745,00:52:24,12:48:48,3,28876856
5129520,18:14:07,23:47:47,4,5402436
2837409,08:34:49,20:16:50,6,23621619
31575,17:39:38,18:45:32,1,58809466
9924731,17:53:32,21:02:09,5,45455997
7936786,10:33:55,14:32:14,6,89460092
6027416,12:45:12,17:47:31,3,26579714
558685,14:41:46,20:43:17,2,71611214
7395254,16:34:39,20:10:29,3,18294105
2982005,00:11:25,02:57:11,5,16437947
321548,05:41:38,15:22:02,6,28881928
7378017,00:40:45,17:27:03,4,58014248
6231912,11:11:13,16:40:11,1,83670614
8485380,17:10:43,20:26:49,7,75910931
4460118,19:07:06,22:29:50,5,70543426
3214524,14:26:06,21:25:27,2,52845812
5546035,15:30:31,21:18:20,6,17988964
364201,17:26:01,21:14:58,5,61246967
7160349,04:33:34,07:17:29,3,37791157
4668684,14:24:00,17:18:08,2,1281304
543862,10:55:39,13:39:52,7,75803067
350585,17:24:26,22:14:16,7,89617573
3737379,20:25:12,21:27:54,4,19991225
5202047,12:50:48,17:29:57,1,62079864
1780709,13:46:06,23:45:32,6,54616863
1396486,11:20:32,21:04:00,6,15537119
2779862,01:13:44,04:27:42,3,99535847
3800350,20:17:37,22:27:30,3,17089409
8262376,12:03:13,19:29:04,7,23209947
2059373,07:58:41,17:04:17,7,91381963
6316107,18:29:51,23:10:23,1,98503857
8942159,05:48:44,20:33:24,6,94091707
4244745,19:16:38,20:33:33,2,69803167
2031049,20:11:04,23:56:29,4,43109091
800985,13:05:04,15:06:35,1,96008983
8434225,06:19:05,15:11:51,6,76991620
1425980,18:21:12,21:26:49,6,45868984
5187491,10:20:26,17:08:04,4,61159689
4437477,10:45:04,16:17:07,1,17606608
8862247,23:44:59,23:54:08,5,89853388
7913955,05:52:38,10:30:04,1,53980309
166867,20:40:17,22:25:55,4,2905588
8781953,17:01:15,22:48:04,4,2556008
533072,22:11:24,22:34:29,5,65714486
6536854,20:52:05,23:38:00,7,86956385
1396223,04:46:41,17:36:09,5,1838685
9064966,01:00:27,01:35:32,4,12875218
1879684,18:24:08,18:46:38,1,92601314
5927940,02:59:31,11:26:47,2,63171577
1542958,00:19:48,05:52:11,6,8622870
163880,13:16:23,14:41:46,2,24460604
7639585,22:19:03,22:50:51,4,25772962
3355498,17:17:17,19:36:46,6,15846014
109031,18:42:31,18:50:38,4,21949680
651155,13:50:33,15:33:17,7,70189597
5883738,16:36:16,22:06:53,4,24614061
682865,06:55:18,09:43:47,4,9698901
6891963,02:38:44,16:40:41,1,72758848
8880598,04:11:48,17:10:59,3,32352667
5355360,12:37:26,14:41:03,6,1502419
1872131,02:26:06,21:55:16,2,15030075
7229355,17:49:30,21:03:19,1,75625907
5294606,16:48:45,23:22:52,1,26846477
4553262,18:43:33,23:19:17,3,28387614
3734662,01:02:16,05:13:40,6,72330966
8058188,10:32:51,13:51:22,6,49310447
9479645,02:52:05,13:04:47,3,50045903
9868063,18:27:06,19:31:06,2,9865403
9675563,02:34:27,04:06:31,2,15394657
419384,00:52:18,20:52:44,4,20293095
2619897,15:48:30,17:41:05,6,85735953
9271098,07:05:11,12:16:01,4,62026562
4243841,21:19:39,22:47:55,5,1399822
4960269,13:50:54,16:23:36,6,84880321
6828875,18:09:26,22:45:06,7,28101468
2628821,23:54:11,23:54:56,7,94809987
5218594,10:58:20,14:49:18,4,12755149
2520380,08:19:19,12:49:39,3,78358118
7900912,20:37:09,23:04:15,4,5734297
1016157,20:08:36,23:38:20,3,28024688
5062772,07:33:53,12:52:05,7,10145601
9320029,21:45:24,22:41:00,3,51302341
6699551,05:26:13,09:14:53,6,17579617
2397884,05:17:12,09:42:26,7,27208205
4694498,07:52:15,17:41:01,2,86972419
6468800,21:08:26,22:36:22,2,48457609
1530577,21:54:54,22:29:52,1,82625307
1728323,04:16:36,20:28:02,6,12214418
1561466,00:26:24,11:47:34,1,80845792
5048617,20:36:44,23:42:10,2,40757762
6226785,19:29:19,20:03:49,1,78357874
4636574,09:59:34,20:48:32,6,81980525
3139629,12:25:24,17:26:24,5,46124100
894291,08:51:05,09:31:46,4,57787805
2390501,06:13:12,08:26:37,1,49201132
2830129,09:11:04,16:10:47,5,76962586
7536230,18:47:27,18:47:30,6,23811920
1526901,06:34:03,18:26:39,2,59363730
7391516,06:35:44,14:27:55,4,30540210
90742,21:32:23,22:50:07,5,23866472
4460238,16:50:56,18:45:36,6,11122757
9253209,14:49:04,20:11:59,5,18223222
9828040,18:24:32,22:36:09,1,40264217
1624806,01:54:26,21:19:12,6,51435510
4795562,00:35:01,20:35:22,6,91619256
2500447,23:50:45,23:52:56,6,62249185
5178393,03:56:54,13:51:31,4,87319818
7466792,00:08:38,14:12:35,4,20780804
9727332,10:40:19,18:16:44,1,86431175
4690384,17:36:04,17:56:15,6,38752851
7994618,02:56:03,06:38:24,5,71735171
8936984,06:08:43,22:55:44,1,30987741
9918976,19:19:23,23:47:57,4,20865527
1128466,17:57:21,19:56:31,4,66176982
7684999,20:20:42,21:50:19,7,38535606
9543956,09:35:23,15:17:08,5,85247021
1742617,04:24:02,09:05:23,6,80754207
8269842,19:47:23,22:25:33,5,10682485
9651078,06:01:06,23:22:22,3,85274150
5887041,11:03:21,15:31:55,3,697029
4702072,15:51:47,19:47:18,4,68773519
5341512,21:54:52,22:41:30,6,39840363
248994,04:51:02,04:54:54,2,4394511
7387123,03:08:27,13:40:47,2,1070131
483967,12:00:45,15:18:48,4,82527669
8961337,16:53:28,20:09:04,3,84373035
3589885,08:30:17,15:35:22,4,79172291
8165659,07:46:20,17:08:49,3,37597950
9661802,02:22:11,10:09:25,5,27927841
3352827,19:18:30,21:46:26,2,9701111
4190405,14:46:19,20:13:07,4,72323405
5628094,12:34:01,12:35:00,2,29389739
9358442,16:47:15,17:01:10,6,9970208
8729654,02:17:09,02:36:04,2,78468582
9347090,13:16:33,19:13:09,4,77736531
1528179,05:31:48,07:09:47,6,72574856
3454999,20:52:53,21:10:29,4,57128485
9979697,03:32:26,13:36:47,3,56191951
2896646,12:17:23,15:48:22,2,86889806
9263091,21:34:04,21:51:54,7,39555610
3951497,08:55:32,17:06:04,7,80268473
3316965,00:33:20,10:48:38,6,45811160
9122927,01:34:38,23:59:37,7,84151351
4138157,23:38:25,23:49:44,3,53099406
5668827,09:25:36,23:04:09,2,20674794
2779567,08:29:38,09:01:49,2,26997879
4982164,08:00:56,19:21:42,5,14882110
2427486,21:13:13,22:13:02,2,53025158
2043483,12:46:22,15:08:50,1,19743822
4574253,14:18:37,21:50:17,4,21420311
5455512,16:26:02,16:32:22,5,65232341
3494636,03:49:47,19:14:11,3,33067932
2385683,18:13:15,21:25:12,1,38901383
8261095,12:20:42,19:56:51,4,77413884
3620518,23:09:19,23:19:18,1,63967677
1943674,02:34:42,23:08:11,7,30203056
9239705,20:42:47,21:57:17,2,79891905
9876731,11:25:38,15:43:22,2,38506457
8313215,10:33:29,20:03:24,7,39975431
9414795,15:31:22,17:38:02,7,47896638
4075316,22:07:42,22:41:17,5,52981348
5908206,15:08:48,17:59:47,7,98620158
4269258,06:30:07,18:52:40,7,48882107
6773970,02:11:18,10:00:56,5,13177508
1962149,01:07:45,05:50:03,5,96853714
659777,02:42:43,11:04:42,5,16242344
8537978,22:52:34,23:07:52,1,33402710
4746913,03:26:54,13:36:47,1,8228743
508941,09:12:27,20:48:29,3,37839166
8909515,19:31:32,21:26:36,4,75846578
5555563,17:12:39,20:15:53,7,71222203
127781,03:50:42,23:12:05,5,52741184
5038837,06:18:58,21:01:44,3,43205274
8842030,03:15:22,19:01:02,5,5521609
4126549,01:42:12,19:55:35,7,65827630
4546127,08:15:36,15:22:24,7,61742586
2516351,05:06:29,11:56:51,7,99045430
6230887,10:17:15,18:57:23,7,52665447
9487182,08:43:02,12:20:06,7,15013302
730122,15:53:36,17:32:48,6,88031531
7531345,17:20:48,17:52:46,3,71392444
181564,15:28:55,23:21:10,7,69217336
7336634,20:27:27,22:58:07,4,41626399
5376690,01:41:36,11:10:14,6,81002547
8678487,10:56:23,15:48:03,1,52814846
6712835,08:25:09,20:58:27,4,8863028
1564316,20:26:27,22:12:49,7,8793322
9606357,14:18:19,17:58:54,4,96000047
7661668,15:58:24,21:24:25,7,23111970
2465619,03:24:54,11:10:03,5,498248
3338644,09:00:18,13:28:42,3,84642002
1974314,02:18:47,22:54:11,3,9443897
8021769,07:17:20,14:28:08,6,50081288
4446237,17:17:20,23:29:54,1,29598645
3722921,09:51:12,19:47:09,6,52878125
1554050,16:40:50,19:46:23,1,66619901
2137351,16:10:25,19:26:01,7,63509019
1801262,15:26:26,22:42:03,6,54610948
2956717,08:05:06,10:49:03,4,21982632
9516909,21:02:53,23:03:39,3,19138725
5037363,03:53:13,07:42:14,3,87929087
2823898,10:32:49,15:45:21,2,64318879
7581276,13:49:43,17:30:35,1,57758228
2273379,15:38:58,15:46:30,3,95144841
3847820,06:08:53,07:35:22,3,52548641
2752397,02:51:58,04:41:52,2,58181352
1088812,01:53:15,17:30:59,4,55071679
914721,23:44:59,23:57:05,3,92630715
3604275,17:02:31,22:24:37,3,21978753
3217972,06:24:25,15:30:15,1,5408009
1873883,00:10:00,19:12:50,7,40503206
2568107,17:17:42,19:22:11,5,22546575
3654517,10:19:41,18:10:05,5,28065091
5938187,19:08:34,20:53:40,4,86594568
7296724,04:08:08,09:20:07,1,51743786
5418361,10:07:41,22:45:36,4,77652429
1079628,07:05:58,12:56:47,3,27487469
8713933,06:30:57,22:08:31,7,36526754
6260062,18:52:35,23:37:29,6,40195563
8475391,02:35:10,05:09:10,4,31740921
1550006,01:40:52,17:38:18,6,26070343
1314936,03:06:46,16:06:16,6,5635569
8184638,15:44:53,23:19:23,6,47924198
9876839,19:22:32,23:47:21,7,80633250
7655220,14:12:17,17:56:10,2,52113105
9742936,06:22:41,20:53:25,1,21042768
4771575,10:22:57,13:54:35,5,3911966
7035561,19:13:15,23:21:32,3,8263396
5366590,22:49:59,23:55:52,6,16080102
7592515,23:22:17,23:28:05,2,88947177
1121439,01:31:55,09:00:47,7,67303173
2527811,20:16:51,22:28:05,5,16208292
6067098,17:06:28,22:23:00,5,12810482
5986117,05:16:32,12:04:51,7,65576616
8574306,13:54:34,20:57:29,6,54587123
9141392,18:27:38,20:07:10,2,2937197
1369918,12:01:59,19:07:47,3,12305481
9821222,20:03:50,23:10:29,3,93516320
3576463,03:58:11,19:03:32,6,13849077
5263625,00:08:33,23:48:56,2,93222544
7136828,01:40:06,05:28:35,5,42931309
8750236,14:29:42,16:55:48,3,21665062
5170153,05:17:19,05:46:00,2,41123159
7818768,10:39:23,18:25:29,4,95092705
5056525,08:02:30,15:02:19,3,44248333
901082,09:37:53,14:07:19,4,22239094
1109742,13:33:09,22:44:50,1,76270490
8722360,07:03:24,07:59:40,4,8470715
7425427,01:07:42,04:25:15,1,24484
5121425,20:12:18,21:34:09,1,12404513
1019432,14:46:38,18:27:45,5,6522123
3118736,16:26:14,21:47:39,4,75372929
8522919,06:59:09,18:56:52,7,37064836
1823552,17:15:27,21:27:58,1,53029843
3194599,23:06:00,23:20:52,5,28748314
6787337,17:10:45,19:01:15,1,77938581
