id_antecedentes,materia,id_corresponde
21184496,effort,6299306458233
95829745,add,9976322368734
97518893,dream,5096703623597
29849194,decade,9521880145446
81463304,range,2007044955860
26231620,always,9661121299708
54700490,also,773381106499
39296128,political,1586451948305
96861010,how,2282947408018
24633913,grow,1724119168375
26049203,practice,1646117258978
61023900,national,8234622936398
20829196,raise,954879817037
89582338,realize,9198142381666
55540192,believe,6771171750813
45000185,activity,3002008741665
90178256,measure,9691790004842
94643071,heart,3249065803176
64758067,black,8910823930046
58481743,across,5165646487797
99862352,outside,83858046930
14399561,none,2277448445247
9244252,agreement,6032241513275
58785436,shake,604884188610
40344852,meeting,549331573038
93424668,bad,8880976228105
75064670,speech,4395944699092
43629606,sell,7894382158987
49348418,item,7326048099241
2851403,process,5996773976504
35307625,gas,4844599754071
58937852,special,9224430568455
87098054,take,6436010031811
64206610,most,4866377016969
19089537,either,8166720000781
53285677,market,4362464974401
19129813,management,5595955504759
33289351,dog,8690766440522
33955854,face,3849807415855
75398673,boy,1898475310608
2285746,happy,8677660337427
70961692,he,1145718203091
31218164,condition,6351164148049
48170032,east,3231037206498
60177423,continue,9135523208487
50986692,concern,2194089405817
63109173,nor,526957631254
41119694,different,5668464871744
52281207,boy,4392672937257
73065102,pattern,981602988758
56126777,prove,3540447737179
97326152,half,2422059894272
19786189,song,1383891896935
97027658,item,3259466154394
84373035,discuss,7809065090978
11805041,situation,3581499182971
32990896,according,427564338660
14007189,fight,4627029405274
34060484,but,1942529945215
95996746,night,902680870709
11828932,drive,1691489851437
98582175,around,741431140142
48514674,stage,3882932513388
6791205,continue,5669224281290
45526998,explain,681165859254
85707096,base,9227888387545
14736545,but,3435610313605
30046869,let,4821086568808
38446017,notice,2688862410990
13879132,close,8279620855205
93901542,professor,5555887901242
78239564,indeed,3674835771813
16709717,leg,3800249303254
77913716,see,3496657384904
81796389,politics,9536681485401
38724032,model,7848239493069
3039418,live,5207789362967
85804205,people,1598531617669
91729763,management,234066522063
93939050,employee,881534961841
64420384,condition,7833432675809
34281806,build,2360618330394
8517029,get,5494462649424
89006516,college,1277344237485
89939970,human,1642844559053
54431598,drop,6147941579540
48792785,budget,4693355829565
10461387,her,7922808869392
75016269,apply,5566155615999
70733712,effort,8122506537093
71027877,close,8763916538080
32435717,top,6715174241864
94903747,alone,6745997069012
76544562,lay,4738375938714
84346569,or,5190614146031
99308369,leg,7503186456979
67310965,his,6041513692112
90902440,box,5821267420452
20659539,receive,2604741089244
5148042,believe,8635328282861
44856744,well,6983646187217
63616507,for,3268806325300
60909002,paper,2610921270421
80357744,consumer,3519868749611
67296061,without,4616890392221
96058491,my,3452278527434
76657513,body,8927950058968
74656031,true,5248084156942
50462978,maintain,8736492691587
32559628,book,411988149342
10748583,far,1494780484886
95144841,economic,2707688882926
27867581,daughter,3262688028536
14509734,edge,7688576075179
27723059,share,5813054214196
28876856,certainly,9977225417677
1567944,gun,7735094235714
56025042,individual,3670117678718
42687940,state,8944204241591
59178538,form,7878020527199
72940777,protect,5042590749654
40425428,him,8604753461077
9566918,much,675957812799
6752073,medical,293316062458
36601383,will,6407513962319
61514212,hard,9465105222556
34170155,up,7917580989962
49876758,wonder,8927950058968
40726493,whose,9976858129756
43970984,us,2448077865258
66604650,degree,746360643012
19240309,summer,1593755260975
95545746,color,5750999952748
66942454,direction,8541254009136
49236641,establish,5618178412645
2105472,language,9938767785783
54764423,west,5178352836267
76015307,top,3006341022828
85955357,himself,5247313853154
24552592,couple,6239795270000
53609009,individual,6324025674885
37248333,increase,3386037777656
16208472,which,8565544514183
62942590,building,9691790004842
7014387,itself,313060257341
30290502,woman,7899146145546
33192642,figure,5492757517963
1983297,study,2922442624881
65025263,trial,9356355089047
86042585,ten,9525999230470
39709357,read,1047782282346
72367072,medical,7726160994357
5408009,play,8456954113449
32587858,expert,3857790935318
81498456,data,1057746808655
90031096,popular,2325181435603
23119144,television,3067890195206
63209691,hot,2418194819233
89275254,capital,4899722351986
1970242,control,9141045330983
27174116,boy,5746937313474
8554644,example,8769871269889
23003748,road,1227120304235
90207827,color,4187369929011
46890305,bring,5876704550169
77839417,though,7061468323305
55708801,computer,3775918848537
97333816,do,5892422136903
90052615,specific,1500355745790
89169263,society,1307825732826
96912826,everyone,7232610522953
71322731,rather,3990243128241
66456106,while,4350186241190
49580420,hard,6542835455944
95083667,positive,394707280169
43423269,back,8015515578697
3853260,thousand,559621829085
19836665,particular,2416058745129
63879278,success,2208073272507
4053170,kid,1936509696290
29210711,report,1783989626751
87126975,teacher,4005832483424
6316628,hit,9265273468942
68193279,buy,7072529224879
57103133,take,580232919271
64214623,say,8259840466580
65652944,tough,8112348221957
69748563,identify,9891046250325
74085900,treat,7310061624388
51842624,trade,8423153652534
9249311,break,8785359027027
1281304,wall,4379419241684
54029874,sing,5017465100828
82867911,should,9775017299697
80881572,city,2382561984182
48012792,site,7292497067066
11501299,station,4333701281122
70465717,man,4353793873385
51685814,energy,3114366556326
7417253,forward,7116295978425
78277651,wait,5143922382388
66190183,necessary,9839762657384
32673889,various,5398810424949
19743822,team,7441969084992
86710459,audience,5870530017731
13026911,example,6826888333780
39945848,level,3080853381737
19493561,shoulder,1198655425936
76118806,far,888796244266
5509644,rule,7061096345158
68312647,cold,4692141687702
47753589,economic,8183076331872
33384750,account,2785264802658
92355256,administration,9192667613106
67427355,discussion,5282676350179
2090168,finish,28609855047
52504252,especially,1845450065797
48782763,performance,8257442034422
23617833,accept,3056743264579
64451816,nation,47355657475
25105064,end,3399605417863
27876425,writer,244047550578
40050849,memory,328806958451
89950130,pick,3460635868632
92398432,add,949396507962
94552782,couple,6972507243598
84373035,single,8497114721194
38899582,in,9362806714581
16183397,whether,2195290019611
44221315,money,961485074533
40195563,book,3924298451056
41596865,will,4462538224870
28024121,station,6171991773871
30883319,social,7954771802608
64165361,event,5546473261158
15973610,left,8267267457048
88266426,arrive,548601471154
56843530,yeah,5091813746219
59189942,explain,3419905201827
56043225,short,6315750974251
89586349,amount,6471945496664
64299339,loss,357909336869
1651178,yet,345899443513
5912128,note,4910640579150
45702411,would,3922322865442
26892930,sort,7542882000537
10837391,sometimes,6932616106442
74404868,hotel,3233896996194
6386405,level,9435857134270
78620083,view,5816910929632
1530935,doctor,9946188399298
13321059,owner,6485372302704
1123124,reflect,9990570433838
47699947,support,5386347714194
56369591,morning,5790090441440
42191432,since,2453794741545
72098864,foot,7386886600312
92316638,film,7692773388401
34307831,drug,7519096918820
48965308,film,9960897823923
4697599,support,5746254440372
1780984,impact,6177337375503
84880321,others,1400194353655
83545065,father,9006767629266
45168466,party,4648054074601
3032004,million,7857620916233
75381608,floor,8375483627080
36110177,difference,5492110959619
80422438,among,3774068923799
53841343,sell,8403671938633
16587539,avoid,5707543729020
71473481,just,5270950361642
65018780,a,9831811008458
40290386,president,6416484642535
81142281,go,4023214669990
58437767,include,6355602716836
79518631,onto,1422877174805
75858169,there,627576563997
97555472,guy,2368905514769
45059547,physical,2566066507674
42977166,table,2086558667264
47068447,ever,925738187153
19953488,choice,6699171699799
64882725,left,8382416221091
56723484,quite,6663377285046
504186,old,9706014517836
38633041,act,3534710168873
72797834,spring,6602776338753
58091004,art,8823430549853
1451030,just,886067257994
38220758,federal,1733132823191
9240364,draw,9258607616537
29647216,focus,3156567975343
27982751,nature,5151449885806
91092774,visit,7240522388989
69217336,chair,1441683924387
13438168,word,7333110890148
23246797,enjoy,8447795102836
4637212,water,5572677145051
87292437,piece,2718060794354
10171403,school,3131803282891
62014668,truth,3940910641006
12520271,politics,4380822503845
24583261,race,6424228487052
48851338,arm,1594751872885
94628133,within,2300714423149
5255567,course,9384739692767
23981788,well,7590326082087
53826,meeting,873686915706
21205479,attorney,9835911728382
2931992,subject,4191984694023
30470070,end,212862030112
52458692,two,5685519844953
22858872,sport,6799020034213
69411293,help,9682137592148
35667864,control,7401617713863
19261803,town,58142120753
4462285,against,3150066349178
84325736,enter,4601208549996
45641517,hold,390214910866
32455951,worry,4321281644693
94538181,local,1547764148622
84039962,general,5958067091729
36229012,son,949396507962
63967677,story,5247313853154
43056426,family,5087637050797
86776121,if,8105754891907
45384664,dark,1303950206004
14135942,by,9592750404433
87728217,article,8563944259424
86885125,send,97348105833
33270438,while,7701243218638
93506729,item,1533118646851
36188146,over,4991919327074
45792671,language,1872530592513
97943540,ready,2266494358899
72020594,half,7068213760589
55124568,star,1229328960965
59927487,fear,7078821070925
36124432,cup,7030413944585
17654545,especially,7824975577473
8912436,minute,3099601294840
37811940,face,318843503288
15394657,hear,4735540601734
46985813,task,2241577597349
7695185,our,9215422644938
79196411,speak,9268270262961
37152432,organization,212598679484
47984701,bar,9748891222243
76487205,artist,8824641422695
65643501,summer,4963341982728
54728422,pattern,555861757406
15711953,happy,2241577597349
79311423,available,4338653552476
43169639,dinner,1842615008403
78854340,me,328541563569
25869013,no,6886841118325
79954820,sport,1631763341992
91104388,former,2264230430365
58077117,teacher,2210114669267
75185854,hear,8900871341764
84833195,so,8899702086955
84151351,if,3937341964410
81336500,watch,948431648593
50081288,short,6665010525250
89595731,east,7954559840623
697029,already,9229737642738
12226769,evidence,2130958936449
504186,real,596123792520
17480441,husband,6856175651923
69379077,stage,9445130673209
72159025,old,8051281818565
53461935,water,1505690047183
85756962,single,2658095003659
11348633,day,5874368817820
95726546,these,538295668590
20659539,from,6101681211167
77971232,job,3138321517412
57425098,drug,8225078473982
41982342,history,3420444346633
28985906,run,6885981071832
27457253,certain,9101590792203
98103492,alone,532835010763
64056168,event,6201199454331
54895776,weight,6600025469301
7538994,cause,5978350647624
63783222,after,3278340394719
53731279,continue,9252489219091
82467896,bed,2715779115411
5521609,land,2343691954403
16344417,late,633999785413
57884955,relationship,7475801679751
45077246,whether,2163442220617
79070595,suddenly,5539982999190
19154104,might,3927113919903
62495629,myself,7153828072810
7444300,suffer,6767342034702
21613052,billion,8199826878879
60371624,she,8298573943824
98914324,apply,8257442034422
18440028,art,9775782187584
49144094,court,7646160339074
76487304,information,8574522917481
94214440,level,8398243846558
99045430,agent,4059450255307
5053394,present,8218199743440
77103320,possible,500000408139
94504999,there,98077508680
84492662,successful,5102708344843
77329308,budget,3640355465735
14421574,hope,3389376539815
75684836,should,9749719807312
39220665,I,5808706249460
12498111,now,9782987472835
34564760,ground,6362496779409
95467318,plan,9712687515511
915465,discover,2890319932617
80623922,focus,7767000748837
9829767,parent,8722757460480
28326967,street,345899443513
52904441,however,4403286106077
39699968,similar,8260964860162
83462333,school,6849817254267
30479314,year,8638764005794
98001708,will,4734167219650
86649835,produce,2230125025650
92370735,learn,3420444346633
3127317,conference,8856074156853
67939120,night,244182769408
63169439,smile,4667907307792
60639518,image,769058849234
45453414,maybe,1508748908649
68224784,tough,3974634542912
99365977,than,459725534859
35976260,character,5033201931721
91511424,several,5015732396806
33610542,perform,7670221640397
89184740,network,2567799486041
84608221,very,7600166954097
18828435,talk,3931905174915
83029183,similar,7816478329047
7939398,around,3031588960196
47595467,stay,8805512559919
35096996,capital,9087860966536
89580725,whether,11875208373
45923642,edge,9939720348188
84860154,resource,7277501065496
48403704,he,1477058579932
5525111,executive,4913276948722
70885801,production,6156827314155
49719106,property,1874629849407
30732403,popular,647440802221
39966159,school,6407122111881
92046259,against,1613225377634
51171472,per,6388923472137
60829100,he,9498566790022
29365496,purpose,2930234654352
3908411,particularly,3635526710967
3089402,meet,8940455116787
75279425,measure,6358238613511
79658684,list,5033201931721
87266550,product,6372416296873
18644304,entire,9887807505920
78608876,in,6992729468160
49537112,good,599923261332
52845812,happen,4675775355322
4722877,popular,2163442220617
95121799,defense,630531891058
4223873,key,6564701918687
82556366,of,8942005812507
73011554,make,2438609331757
70921152,exactly,3272185162175
26383311,list,6651483085845
74286213,use,656929023843
37448502,indicate,3276164724496
4547223,worry,2282675322216
34691275,his,3519508072458
61689771,low,1333002795799
49983545,various,6793218831603
74796339,key,8282835203933
41180271,simple,6101681211167
53708573,wife,8855086269882
27220541,senior,5995168409293
65150183,second,3368101788809
57206841,maybe,2704360421674
48503944,none,1474764271581
87593747,own,1946203764143
28570016,degree,2613336139844
70146173,project,3436024061558
46859297,woman,8161417105524
64160827,song,413604702251
92635121,knowledge,7461753332552
48457609,help,9019979940777
74862547,need,1283086908479
70161736,behavior,2565664656751
68598463,decade,1142980055970
62587061,month,7737861634279
34444770,specific,8366579195156
67273882,actually,5502044464660
90135664,major,7081604273056
61319377,memory,8507514771237
79650316,so,9599241271120
97699189,quality,5348664295677
36622460,strong,4447605052417
12999223,image,6036614132637
24338451,head,1572584518104
51742755,compare,1351357922511
2603432,yourself,7246392466784
38237409,here,8926259241361
96989804,matter,574196372862
26877869,really,8148817351695
18992469,keep,2197740565258
72398731,kind,404106005910
90820319,growth,7449030419128
9095424,light,2776986925172
96424244,easy,5008581771306
3886285,free,7466749087628
60307826,model,1511135279918
38211716,pick,5760340105552
58907275,picture,2086558667264
8050497,that,475915020745
81164152,entire,2980345288402
80526361,themselves,8643800235194
41937648,special,3884748011824
99431609,federal,4861758893546
87054065,item,5879660642767
12749440,offer,2173611109769
69884299,lead,4057998625400
846490,should,3223189972217
87292215,development,4154862160875
38256005,order,7075024054152
28951879,national,4061778720866
1438058,cultural,9312806453966
62416676,figure,5596557764707
74965102,case,2592348820067
77049520,set,4148603418284
76555629,reflect,1080932008092
30450604,short,6208249135088
7481200,arm,549331573038
70553651,month,9784419584259
74648484,front,957901301968
35525734,fall,5032700585255
88660949,human,8443659628857
92700664,help,7596018016421
17000131,safe,6974747638968
86470627,scene,3418216981977
71872830,leader,7702993373734
44217060,water,4724553272573
47496922,something,4525781804569
21040877,what,4614906716411
81293453,about,2265808830050
55265676,rise,404309485688
73799112,final,1521346474294
49926291,goal,9280797330623
87359184,meeting,9599655009024
21641776,result,527960055300
40714508,fish,7791466147672
58685508,store,3362403427735
44697977,scientist,1219838240209
36653176,resource,3172985873488
98774260,international,1142980055970
47055863,second,4105746194925
30525745,us,1506337850160
55976312,speech,5723166702643
10032792,wish,3172985873488
39603175,page,5812499461778
34231505,scientist,9543110864618
4750170,rise,2053084995211
31955349,staff,4177523586119
13064689,food,4753143411367
59339583,debate,1453593272872
73220130,thing,3367586105220
73621467,walk,437274304404
55280808,base,706737343380
83844273,similar,3085029430837
45977327,require,8526993362923
95634791,stock,146626340248
37448502,option,4253821117351
48222340,past,7816287850505
73139812,put,252943492699
78118684,particular,8260963365752
87620027,age,5618376276502
9308539,forward,6402507910131
49902790,study,602951059411
62432193,agent,5814431850752
56472254,message,9831812415218
93050131,play,5461206458696
89582338,whatever,8982037820159
28552003,opportunity,9506119171362
45239277,modern,7097607393175
43976083,local,5323330352219
61295198,represent,8266960032050
88655048,purpose,4357996390658
29661972,born,8846049176213
70239548,bag,8725616633312
70258452,two,8415374056602
1383330,he,3829400613163
16491322,most,749987573863
6914149,scientist,6558106296969
4210662,debate,2127917608276
92615657,reflect,2675103690267
18138453,least,1353588070235
15256198,suffer,2062437415528
56163437,simple,8549160976107
58955231,prepare,4885183571389
1500396,concern,7023280967579
72085150,room,6462559894757
99134807,attorney,7745643929647
87866748,point,5329786604134
56267558,leave,1557549632210
56126777,case,4174540681115
32911840,clear,7906736662664
32906237,huge,2186620798460
80145705,lot,1802764522278
17337198,about,2953399524150
86382108,hospital,3051135138961
90117289,with,6523493560432
48609590,something,3466109291794
95357397,effect,6471322859217
14639111,both,8915366528453
76063006,value,3372865395713
3712205,pressure,4701361318869
91050110,choose,7069293698572
29348840,now,3552217127041
40314537,many,1286603680516
27703470,including,3309027534327
96317837,between,5966955421881
84788261,citizen,6435705468555
32370077,language,490631603704
93409788,several,7792776944392
46900793,attorney,7447761243740
44902096,number,3148153882468
98840692,until,146626340248
41676571,keep,9928187917758
28555246,say,7739250881595
61850976,feeling,1834282864080
69373628,discussion,4733280289026
41694970,sport,8675544510831
95861989,particularly,9118973572679
18446160,can,9145707922336
65223091,fear,2198167489925
49598855,information,4100327621373
52688543,early,5893177905648
1601867,rich,6131652147160
40768593,street,5873929132304
29306397,finish,5704067505274
69918247,president,5538456616563
98821692,school,1090364562943
7291190,big,2930234654352
45002967,treatment,2241061269453
4703912,ahead,7642792623304
89604561,company,8679812725065
48205038,gun,1343714718877
90602806,blue,28609855047
91199145,behind,5207316127046
75269026,machine,7093553251845
31740921,international,6167499000872
57983433,fire,2669711414232
55466192,few,1920430587898
17917764,even,8107296559044
29444992,sound,7394662063157
28507391,describe,3668272289622
87159957,water,6258955800833
81145520,offer,7352602814275
51226343,feel,3101473988331
3916577,able,542280261438
75712272,win,5912648132151
32648871,summer,6856175651923
71826482,drive,7766151393966
97530664,available,2790301292734
64532375,majority,7666507194089
75855717,capital,3483148760777
51873317,year,9673710688335
95063952,other,5010604739003
80712538,appear,8048990416873
87189928,risk,2351499599080
80135790,call,3729249834975
4972232,long,8361368986690
36038506,ago,571800789054
22802992,benefit,4323229263710
17579617,born,5265963601750
20228581,top,6229881405983
91883207,shake,881534961841
34417204,against,2589524007806
23461,left,1583566988133
4466926,everything,44978009937
39795659,bed,7178192638857
87091310,situation,9859123254398
23930648,past,7933782006823
50123634,property,923341979230
75419504,product,3223938638532
95257248,determine,7471819050928
60489881,subject,4513532295258
5241324,manage,3906404404492
43999658,different,2948071916988
84847785,challenge,1787868905798
37039503,study,1089008537959
71911721,provide,4409533020954
94247066,talk,1817514660508
63793583,say,3098942255170
60246094,we,2679344235751
13650524,remember,9452385999199
34564760,sign,2217480247870
88211285,space,9536510170389
64079495,call,3418579585519
83462978,exist,7666533764706
64653215,keep,9013387673664
30264994,condition,675957812799
42363376,movement,4234365713871
33012632,find,9691450897857
75505652,space,9203285760111
23940740,middle,5314990250343
75551660,rule,2709890147780
915465,like,7122407425154
15894728,around,6230662979826
18664933,order,7646495421877
5729961,address,8023773055144
23910568,drug,8130403259976
23529705,such,3827531005970
14070799,above,9270641562781
60624159,his,211028774079
75358019,go,7554284542187
90333306,hot,2790301292734
57083198,positive,4363570553299
4473648,economic,8255677202912
90661847,any,8944204241591
69812874,food,5727435996423
2503376,week,8775228430746
94206996,according,3486867435712
41213147,determine,5953027025114
69978980,sign,5988523184736
14731233,significant,5461206458696
89479595,from,5146152055127
60712018,western,4274582471190
89128983,heart,3035794002754
50238774,else,3981871924414
5156866,traditional,8938247373609
76797921,where,803389990347
13849077,defense,8145780373201
90934068,coach,744154495396
53267936,early,930698171514
21982811,machine,6242801141717
11243105,finish,4879189233382
1044342,thousand,1533118646851
56222862,million,1720335302595
3265507,edge,5042427581073
79036478,economic,9661121299708
9249311,item,1281564451086
96777442,action,2965371367453
84604582,gun,9658960521115
5421456,until,7365498740733
65428556,wear,4258154785660
73408501,enter,5386239269967
45119282,become,2385639258837
4233888,agreement,9578140605744
66347477,although,490631603704
79464642,item,6265543580802
79714544,part,1625358164985
12810482,pull,7120641449494
60625497,game,3756956320357
41162942,senior,67415668975
79532865,outside,6663377285046
95487503,occur,844664860934
71977140,cause,6522327291196
35814702,condition,6665785367256
80401194,away,5835019290931
22162008,treatment,8312306400952
77370350,save,8088314851005
86179633,agency,3701464906835
27108698,less,8204649534685
21227454,this,7938884086228
21266536,reach,8141268692579
343595,study,9496017991314
3827567,all,6068060638948
92574725,both,8955946092933
2154391,before,980375561547
973598,describe,8494418348877
22899504,adult,3944389402557
25276803,easy,1809988631370
94201422,property,7946454569811
93128295,eye,7046183980482
59606498,play,7625065436642
64837898,when,3050877271551
1110844,training,7031631519863
21084806,hot,9110910731799
94547900,crime,2417422478860
54896883,catch,6495094905052
92363920,quickly,8706799640372
42687940,discussion,2267805490380
8781369,project,9350588628512
79674495,student,3427748825009
45308726,star,4879189233382
13908719,song,9705278498753
84841027,short,4125336623075
92777845,agency,3531327595232
69803167,near,5255181451725
72624723,remember,1691489851437
67203655,have,3156567975343
57967296,later,681235353443
52154400,tree,2296447852102
98059645,perform,9862993287776
22975170,near,8939266639886
76539972,ability,9324213152706
72553159,certainly,7994993932412
10505734,today,328541563569
85172570,get,9859123254398
79637202,single,615486014830
80552319,Congress,1380326508104
3899816,prepare,1185208354519
48265929,no,656929023843
45517513,either,2572069245510
950695,present,5489228721194
83563051,few,1393650583390
34550961,pattern,9609701771156
39930969,green,4893445823526
62495629,environmental,585215573171
18597388,conference,8235253507861
9024251,some,2020573002193
43017972,response,7658110317739
84806657,drop,4304975724341
44676255,whatever,3857790935318
96000047,agree,6813382811932
88411881,day,7049175309716
99675913,together,3179439041985
98480843,deal,6058869222797
83199449,list,5808706249460
1576289,mean,1920393031610
46028330,among,2482866397761
23792095,situation,6625627664740
10085857,usually,5262899269161
76446773,full,5465175805406
97973131,special,3084956104903
38925063,number,8261400020539
75801035,pay,4162708716928
23889115,doctor,4148026920730
13908719,other,6379156798886
12904032,institution,6876452860767
86239372,national,2610921270421
76699820,strong,6694723797339
2147282,whether,1951394260083
17380808,performance,9449285157037
55012330,as,9854060272888
13517738,wonder,4991919327074
69699322,between,4263892601665
98323433,pay,8120286051740
51226343,half,2897905741556
87456305,sure,4409533020954
46900793,institution,8269606287912
17312191,world,9093461937210
25930548,put,1223487250901
97351232,drug,2743886242978
63032764,she,8009682495222
50183587,two,9922447898236
29870922,energy,615756747335
60639518,newspaper,3926696993174
96314251,usually,8542762473115
68744033,keep,9241618122785
89806504,family,389757087064
26997879,sense,6449924765592
46159003,save,7069221415387
66197684,also,923212566545
39349532,three,49373989598
88464024,tell,459413831886
58382280,perform,4044822028296
46442882,and,8472341112717
28103741,meet,8707526293114
17713027,them,1580287956452
95120160,society,6836672181175
21591176,every,1556212448943
40238035,possible,6626344145976
76989411,control,3443952060249
14666457,dog,5128079301255
55555321,form,8751216838342
72155126,course,8700025340558
35475362,suffer,8492714685759
47665226,though,5539223140304
33596820,rock,4651211467607
91040864,start,9483471627638
10651266,husband,2975190450264
52878125,enter,9875561649996
51910106,risk,8741396626604
21375190,military,9990417866324
75044280,until,5013909549581
46001875,know,3244724572650
12520823,sister,1558523487500
89844774,poor,885341904021
93036937,few,2372743196008
78186969,source,293648082121
55218504,stay,8823430549853
45761239,sometimes,2093734100373
335798,pull,7717950717906
49912261,eat,9768048131084
75777384,successful,5839917162495
44023053,page,4562570434524
26962609,against,7326048099241
17926825,quite,234066522063
51836966,turn,4866120807763
17785943,PM,76780939692
67028285,hotel,8433447659991
11203127,then,8628631902897
21613052,mean,3343160222224
66043662,require,9513657058985
7764294,drop,6863522388024
27395285,hair,9661121299708
6921893,mean,2047947849207
49144094,experience,1453157473438
95233090,guess,8955189412899
35977568,once,9048867628123
96917276,despite,1942097767616
87281842,rate,6139735928135
62306345,sign,8793378749310
26034193,include,4934771967110
32533235,effort,4394182146983
94134722,here,4654253744502
3194874,street,3703314177279
41360739,approach,472063837398
37597950,street,8274728007896
39046837,hope,4505603910696
54158578,measure,4973671581465
73351713,new,8559516212002
67543310,pull,2796738127978
35455387,customer,8710566393646
98575062,authority,8622235131954
74121025,time,2999344782046
90934068,else,2201403711365
34966453,country,2392633641060
79688120,water,9110910731799
40822452,them,1283086908479
38723510,by,108460886772
10596482,morning,5663424391189
33402710,point,2007114202148
87783578,customer,2647971795717
69222058,quite,8144610840255
49926291,street,5904406923245
13949762,in,6039048544699
55012330,effect,9774211189636
82752581,year,3768581894415
82427496,station,1995616852776
18560334,career,4852739350865
23533858,yeah,9277315300008
48264914,five,7079771076733
58435045,true,4899722351986
15722036,its,7261154731946
73512315,pass,3454074417607
48385479,hard,1083432490908
74940683,know,5040675770664
89757574,sound,2367640120415
61349726,amount,6126189438531
62703642,finish,8512367868909
59857122,own,6105116429496
16260803,itself,7017951668490
61831251,reason,1036829998856
6179841,baby,8067548979135
48345410,century,1060836100845
62451537,easy,6700711120466
62486396,memory,54187090168
43280154,realize,8977065571913
92349093,do,8101725838062
24460604,range,916547822346
57884295,ability,3358986723095
34980396,sing,5205644552444
51261602,meet,3692738271042
27109987,minute,9631384289874
59800787,collection,6730887079315
12994222,occur,7495396579956
96853714,building,4872064043742
31778350,happy,7170987337407
13589525,forward,3064686923316
32683513,station,6655029284309
70637617,run,6819944479108
45961428,hold,1253700833966
19088977,before,6280883755034
51750264,hot,8281388919815
64284091,president,9362806714581
66906125,star,2755968124911
16414873,specific,8231676285143
38119821,arm,108634840573
62118121,ground,8814955250504
99209584,five,7792776944392
14650339,pattern,3670117678718
19951583,politics,3812101382887
17085275,in,4626317232680
69884299,describe,8276405733223
48753813,more,2301905780260
7659432,increase,4511561678666
6179841,do,3117913194632
37284484,hospital,5519179853713
38087868,summer,4472795139668
87991962,us,7197813932972
4217650,marriage,881490311320
20087665,often,8879224433552
97321871,interview,6455712810912
86822877,wife,8480894521718
86504811,sign,3732911657586
30924539,cut,2316409806635
37280148,seem,644302508925
23259667,laugh,3073913115357
91351025,ok,1685068280933
92370735,research,9525326009703
36007605,individual,8690975836499
87730316,teacher,4913266087648
72181642,conference,299590335873
22770401,some,9743200935537
88271414,strong,2763431677453
30233467,build,5927731782084
80029433,relationship,9258105588508
65207038,similar,3169249793674
78730780,financial,7028967450776
96991408,ability,5448185553459
61703153,probably,6208249135088
27136483,outside,5183211098325
28270388,then,3305631235856
37927375,concern,5825110798119
31196530,prepare,1421547773788
61853114,data,2865731514444
40103881,explain,6152194453468
65282481,sport,525062174223
44219986,fall,9938767785783
45408792,inside,6862391906725
79344234,hard,856269339687
24798054,term,1681881414320
12387433,concern,633999785413
29364772,perhaps,6856645952600
58331459,even,7423812036974
52934464,hair,2064910631269
93640925,life,6925706153735
63686497,born,8049507447411
341504,game,8360787391683
10833907,director,7833253143501
97568350,study,4830506967030
52861238,here,9661441811159
85320608,trip,4886976963088
15978428,star,7031139905622
45961428,college,6224934156033
2439124,pay,1566393952762
28701806,generation,25308528756
15414795,win,7025163709664
61722902,despite,4766822015629
50505349,authority,3178350006522
84407598,rather,8859311389793
40045218,amount,6594753923482
1517044,answer,9715308615477
82515477,crime,9944621422722
15414795,writer,2789583369855
38160183,loss,2680317974512
55009151,hair,8870949883469
41817449,nothing,2884648231032
70846319,cover,5779454042590
78236762,seem,9469288207132
95676993,area,6036613189515
12255300,this,1147933799752
31024726,sit,349210459679
92493379,walk,9203285760111
7392178,bed,4626691409322
55981713,seat,2688862410990
15194866,his,82543560361
49782789,among,7726160994357
31314206,page,3561613824382
94771501,citizen,8217882455090
76010012,win,4052437887691
52953843,operation,6235072152311
36827093,your,216158289130
47666004,example,7154245472257
68122538,food,8982719194172
9170962,executive,5637949829531
15474034,stay,3058049875913
62575372,vote,7178192638857
84412626,yeah,1328671323404
18962322,grow,8615651733482
47989193,land,9321107910332
79891905,reduce,1392135893752
16437947,about,3585234615919
95861082,body,9127545357261
9521597,response,7248439468819
62439979,ball,1159311003756
21982632,yard,5518838096501
48093290,either,3120720988723
1802450,wide,1563131979569
42001597,expect,3990326815304
87783304,factor,2820737630874
27392449,billion,4701361318869
86567585,control,8867626825079
10302118,rather,2994637598938
59513742,many,1977803874809
15537119,prevent,7809065090978
80341037,shake,8663942501699
37210389,low,5615601446611
55238874,south,3231918635344
30366765,like,7398671934274
39604192,why,5054516793485
75291957,Mr,2524146325011
94761231,relationship,4581085728762
83750577,far,6265641393025
89904209,line,7375198046483
54611681,economy,621187017182
49146626,attorney,8120286051740
83029183,sometimes,4853489685406
25914085,serve,8195881262635
95462639,say,4139887275093
16485493,wife,8961001621822
86214513,minute,8358548085562
18392494,late,7245453427746
66330619,environmental,7763372580026
79727572,provide,446826053597
62489841,write,1922920565873
25814785,certain,1829413649465
90307389,site,7816287850505
48569403,class,3405865361352
55555321,especially,7144141443591
32014860,trial,4278563866549
47068447,seven,7715730333795
77764304,hand,4006212179000
90621816,oil,6309757959423
51573815,since,8027973013989
83286660,wear,9698914895429
19440328,movie,8851515381047
26997879,law,5671037774663
