idTitulo,Universidad
22311,1456029461391
38508,621397813801
86656,8148817351695
87313,9026831034213
12096,9989843991371
54834,8707706213321
87223,8099513552023
26118,680227782275
4303,590070633586
56038,5189675641175
17207,8032376151473
46124,3051957655433
49496,8628631902897
96184,1526664161575
26058,8722757460480
81146,8105754891907
57378,3117913194632
41976,9334418878351
79266,5256152582860
22187,4272920626009
73574,778018868868
70479,3576718986225
32136,7421040099852
7102,9825780698642
58832,9531108647888
23795,1024800246967
82025,8891659919636
27700,2419027420162
39642,7637745664007
50135,153579768475
92732,5307218798165
19727,54187090168
30924,6987671799584
95415,4551159187678
54002,9107784742800
21568,4323229263710
6156,5989139044962
83853,2339884447100
95702,7926354603111
25039,6539406082842
47107,2484902836232
72882,603721789353
84781,3356337797305
66642,6537962554781
2948,3506082098424
90993,9196687159615
79561,9642379072808
61445,415227601075
44410,7305749268840
46319,1580999001990
94748,371162126334
32948,5788063818778
20170,3274295838230
45009,3710091203219
43667,1916068486124
58998,3739547971936
62532,5671037774663
42795,8122506537093
87399,4003193066935
84271,3367586105220
78613,1270584211735
797,4123814854653
19316,9626089478358
96194,3349481355118
50292,9179086350679
59563,6002280343206
22602,2733498594422
28639,3170265890215
64707,8039891587621
96118,3053254431791
61354,620501587794
77082,9671866028857
78818,6273877091847
72854,5238084109597
3658,6691243608103
99267,3192056688440
68710,7037594223341
22187,2468464052173
7151,2599294974703
9526,5265963601750
65159,7699872433836
43463,9918044418725
40806,7838410111454
68022,7444453191326
26867,1310903487579
80031,2217480247870
24687,999556544380
85045,9196595987653
92150,4081754443936
19692,6141903047238
20467,6857873279946
2696,1083212927118
98814,2604274121894
16705,8140469141601
6893,4667907307792
46135,8930353039105
91008,3278340394719
5014,8345889585635
56152,3002971311452
9160,8064935680338
64872,7805857011543
6625,345730084588
71309,5784493543511
29604,6596600416390
61295,731844211148
22187,4211300374029
73473,6769821838515
34281,2416058745129
66184,3397329356011
91458,20420330628
22517,7402858259621
16929,2421866868191
99483,7450741072849
31957,7700488167909
87499,5300087336453
41769,6131816995342
12182,6687613825197
74048,510565141025
12421,4006212179000
58188,616551437373
13609,9055913442138
37433,2811231761146
56389,7034936890075
62223,5146869216892
78125,7717950717906
37237,420277265018
66425,9479053184708
63338,6341420886467
11823,6217461013182
52414,5973406761590
63786,1552980242264
48452,3988952885348
42400,797636249946
45859,9707827850451
95139,2634144966103
8333,6487926041638
37051,9921032040465
85048,3083164891475
95149,567673725658
90890,1655953784168
63097,564215594486
85568,999556544380
76822,8973364896744
16460,6065220106680
34913,8111594139421
43676,1474764271581
89450,8258246536222
85055,1679883309479
9372,4753143411367
89859,7918958436430
58529,2263171434438
8595,7722206295906
43934,7166313973765
54098,5178352836267
78214,9782987472835
96385,9215422644938
41269,4366954674799
9128,4426377392876
14812,8899702086955
43625,5826097914057
68972,8499957969219
29000,2268221932461
54072,558065568656
19046,5143922382388
513,917584243200
16460,234997221899
19865,6644108870190
77912,559787801801
99856,430334531919
75773,1665560125537
32394,6042901525103
66460,5262899269161
49876,2746532872569
47112,1132678062495
80299,201977417822
76184,3760495788153
570,1855133979513
60955,7232610522953
44775,7912120543472
33111,2032357895084
11488,2810850294861
39203,344329588615
13540,5398810424949
36297,9619863048570
3028,7743916603263
47627,8023773055144
77574,2590781741874
97990,5020055219140
2152,5929417199366
89919,6980803311844
45898,5286449541782
11015,2638987844773
45904,4758042881677
73109,7856456014459
84051,1688393389943
83134,1338040171123
11949,7628325826779
96611,1691489851437
90774,9698914895429
36644,4369889809375
99061,3101473988331
48999,6553780979044
68761,6098342485032
39701,6102457534512
50859,3257880939204
25507,5361199294346
53028,3347952470850
80577,5521459322925
29730,8587184134507
31055,6894491019654
10946,5451689567997
70043,333800034300
16705,6542540854479
71843,9940218484299
61897,3305976913628
78571,6423046200993
54477,9862838819321
30783,9822480040738
87891,5129648953668
48011,5163917224508
64527,6999005474343
65379,6195179785816
35378,4778857646718
28534,5207789362967
65856,8341704395303
80325,1773598190324
36335,6694172560939
993,6209160766844
52108,6640860740202
83103,6256656150356
77996,9396365212805
40861,8170435095812
69371,1844958406752
40304,9362806714581
26007,4393476877476
93653,2596071239538
98198,7050207851910
48366,2154035929648
5048,9198730724798
8085,4872796051409
22675,5426117375303
21134,7050207851910
82211,2291901438166
34659,2236597207184
61846,9486965772542
40587,2466441696302
32907,4057318840203
93286,3035971036649
98623,8542320913324
83403,3203467543073
98937,1503941348015
24683,1660564895428
457,9135523208487
26851,2763431677453
66583,1503480196906
29123,3770337304407
6605,7488073229343
17364,5596557764707
86725,2775294939033
31623,2404529148197
84204,1206814918653
59591,5313197772942
45494,558292798525
8107,4037083055905
5253,7493393923628
35656,6357227520010
84215,4422461166822
57649,3123366375044
97933,8983958592131
22692,5107214488312
16079,1505872150273
94293,16715798850
53720,4138842683441
88472,435112413363
58510,1549334482286
21885,229358280761
85564,7722271694449
23368,7824975577473
69660,4272888717103
18469,3278722132157
84032,1089031375523
45471,6218329593610
98143,2812482999629
98410,2926991175251
81232,5189675641175
71940,2889932812276
79538,4088769976774
71208,2542199969839
19250,4966080023311
43763,9935016541544
71835,8638158768655
21683,270031945364
50045,9599241271120
60413,7889500123498
36359,4465271415267
72013,2986283598517
75769,1186107631758
54234,1813694573666
47513,9857150629833
81913,757106217326
40501,8376274848475
77539,2001512479964
31524,2825002693789
61381,2310324465610
62088,3780853870234
20026,1411821952855
42244,9302635006686
47376,6060480595974
48088,8290193693262
13321,1432423863273
96709,6990044593504
16443,2498874163000
35336,2871961578077
8594,6436118297252
62084,6214748076284
4955,6958223574808
43886,4472795139668
82092,2975673475201
5033,6388923472137
98118,2694148629668
91114,298282050151
47931,1135746630119
82476,635626883776
52854,4627847641642
30504,4963910206915
53127,8446641908390
77539,6221819812757
67728,1576684229485
858,2364185388945
17585,3160838978794
87028,7879235238506
621,6783596975353
23728,6050488605864
39647,7838810904061
88654,5752281214767
528,2877854950629
68386,4530656451715
61626,801462764418
36072,9258034296240
5339,9937294264511
25048,3827531005970
53630,562345023163
80239,6775008076405
9112,5558923164439
9223,4243598994816
76654,2085936460836
15694,2217187589262
78251,9990570433838
61375,7901953792346
63445,3832751613505
99914,3918706037034
21142,8352271377329
61028,6384921740779
39562,1050182384499
63454,7169985023510
66128,210701755611
87504,5476254785849
12102,872307532470
16137,3974634542912
77195,4958346607424
99891,2879085566001
42419,9258034296240
8633,9691188012692
19725,253539789030
78968,1445708389946
79089,4314588856638
40592,3603443155440
59226,4828216039428
66893,5662241617685
37944,7928841530211
56537,8983958592131
13693,6318615124404
17869,3437707600280
52952,4930143188180
94416,3562443389361
64235,6349017904771
14276,179386499389
31353,6631459239043
54786,545156582838
34488,4778043756895
18655,2312232975368
95980,4365370790146
20164,588877484610
97395,3249816574633
22252,2516736391425
96720,6643520874313
92417,7761771039294
26819,6669087319614
2416,431908818926
44688,2969703934830
39484,3309027534327
52986,4798343404029
70442,5033201931721
42514,7331078146030
37381,6102457534512
57617,181284383248
4018,5378892088448
70706,8888473022441
77855,8606746357173
79267,2230125025650
64794,3932984892345
43459,4196328661671
62560,8678036752859
69571,7757610667961
77729,9565670485190
91412,2446345901737
75421,1444088540151
16079,4317607696700
45919,4163345549357
34904,7332781478213
66532,2735757789769
94398,8050374612027
47470,9962130048502
22892,4578361556053
79881,2244682748168
26273,1657202431837
75380,384623810223
49216,6347170622175
75679,8623956177823
19097,2641227696093
6610,7241548998595
29408,5945269521173
62484,1054449678658
50175,342578290788
28636,558065568656
91267,7363471754631
25218,7027311561394
14319,981602988758
84012,7739250881595
1492,8133446611420
99543,5973882850704
15267,283725055531
55538,3442592432489
44791,7326048099241
94710,6891645502873
38684,404309485688
53275,4626691409322
32201,7925700202122
12143,9544080016469
34515,646767852319
82426,6958456554060
86938,5476254785849
87093,6359057911205
85729,4633626198984
86154,8280940811457
44794,6187361949308
12304,1535830931179
50546,4631293219052
51772,1034814627787
52414,3007319195740
93815,1018410709435
79276,7930987978627
31184,9258382100936
4056,5535351293848
21833,5339594513088
85554,4646929153305
65114,9015685149871
60004,9181237639197
62755,4609814658356
3097,3305809862233
40896,4334349076506
90935,3604580885777
31042,979172676925
11969,4957964424704
61159,4409533020954
28241,7623599513046
86900,6370433819571
17630,4455991334338
21609,7299129932073
32134,3106888114565
50079,504726993033
3290,4701802773131
12256,6870293498453
16572,8587184134507
78212,7957667653429
14620,64511820628
70379,6818257590750
5878,2892051349323
39339,9190286147004
96229,6006486921567
8795,6873278059365
57019,7693856828860
33331,7157492182207
39488,8724756664877
53766,6845799722852
40646,6908262100099
87878,2268525297902
77843,3964499098576
11119,8759966945835
20586,8006326201939
20455,3436024061558
30566,6900580700969
46349,6833459718258
99790,1632757339624
62974,5226481381598
85484,1534299488806
84086,7098187522264
70239,900571744132
79559,3882152520696
40095,3519868749611
49749,4999091348406
92400,3274383761718
93286,2500508890807
88445,7701243218638
46712,6759041883621
34659,3776062742025
2791,8718362312911
42895,884730338907
71739,2053084995211
90843,7361505866556
696,3258686422207
64878,982179249413
42898,1664485364304
42125,5323330352219
18288,8427529576538
93624,488828243570
38369,9252489219091
6556,5770106514238
16409,85432404546
20862,5172636156348
78152,3507490616447
14209,6449938269851
58994,3934379579872
27015,4203010851556
35985,8852298863349
19156,197385778028
20310,4678024219809
78855,9382308748369
68331,2351499599080
51676,6951552276923
666,1653522347450
22647,1597525126177
19095,6733316379432
46411,2077071135725
79899,9007899444665
57996,6400485363030
11813,5317073225692
98931,8350312677806
69681,6307819504411
77045,1545807841204
2662,4237592043461
99412,2398719940239
38896,4203010851556
7307,1091087771611
14646,8711506672633
16203,6253151366197
46802,1182627355732
19909,5397434241363
8144,9997325227477
41826,9626822148269
20415,9128127855815
17845,1505624178962
29769,7519096918820
74310,474551450746
71396,5693294436601
67463,8977513931034
75127,3508180618341
92928,8743219032517
11540,6887567654018
54318,2038807615016
98069,1131802151456
16034,2862812742710
64983,3294612817322
72306,3973473931049
76091,7919440081463
10987,6676724451895
78771,5085201982847
73621,5341017505014
90970,7690002924689
61795,1056029749453
12759,4124473723105
73673,590070633586
83029,5023511959306
91463,1500669585879
11150,3551220184519
44700,2186620798460
92979,8176174900335
9241,9119633534320
40322,7686447943919
32086,538295668590
98184,2195304013014
54958,4236800983036
59860,5790090441440
21563,2608649258023
12390,3604580885777
52516,5723166702643
69375,7616192752412
2878,1145688424527
99963,1034814627787
50972,91504089325
79112,76780939692
31720,526076576288
80393,8027973013989
2409,9022968408863
61379,5800330118083
66035,6763367246945
36400,2330296643721
39423,3012043539309
25784,7305749268840
80252,8191766331559
89051,1874629849407
67455,9904191500234
13283,3054300708577
38153,745907968667
71396,2438609331757
92418,80042736701
42704,3770899040947
4239,6065220106680
92930,9143181779411
95764,5226481381598
54524,8855086269882
32763,9662500349525
21601,9592750404433
97084,5372143395236
85957,6860971279431
14697,1625987339397
35155,8274169162104
62663,7599592081577
39149,4612817258561
87441,4098620350782
38545,1867753928233
48572,2339884447100
94960,6982107426775
14930,6700711120466
97570,8938706200940
80628,3887434987195
31031,552808066128
86871,8961906189617
62461,3637066519097
79623,6863213680225
60278,7348227888379
64073,3994954891740
77081,8156531727331
28672,8284193732151
4362,3117168781273
31859,7856456014459
88211,2201028204034
89678,8590552583958
38257,4897949279875
60257,4697057635302
88715,9973387824912
58998,2455139198793
22207,6283690730496
51181,7333110890148
89799,2610921270421
15388,5648681923750
5918,7956788491116
73147,9670703875941
87010,3129314399773
47604,3058751212972
88511,671527536910
23067,3156115309088
10730,3381286595613
58478,1237681763333
27081,5849351338082
39963,7003486149160
12933,5820387567888
32999,2799652776297
31443,6290551098422
58237,270031945364
46286,5679841768819
10710,6834997511684
84369,7282797853785
29919,5694370512540
17757,8279620855205
45483,3781977771389
88133,9456998948050
50434,1434064889284
97417,108489177534
9119,6108053295945
7207,107841742098
5669,7344446629517
50002,1478145366749
84381,4474237680165
84010,3084567845006
74752,1133333226230
82894,3463324267601
95028,4707148846552
76160,5053346753070
51557,4370874366506
73609,5868227067230
13439,8585183057847
37971,1417314163786
29102,3798608567701
84291,7166734882726
96150,4262080043535
31645,6758095585042
55705,9470441905551
61494,8636974015217
73885,4797327058913
25674,1699185569344
28916,4458892056119
20268,6698647260829
66654,3818262547549
38702,8255545678055
73341,6193860095034
12269,4588080387332
64983,8927515782112
93889,8777791600142
12862,1181769851992
65424,9851722493977
71947,991168839192
59178,9362049524034
59618,5193266631057
17781,4235890127217
77855,9297192314919
53127,3530363293726
969,7953528940254
96550,8255347209577
11466,5723166702643
90542,4539178611013
87133,885073323834
97068,9831369872629
65820,9944762465012
25217,2415886860271
48629,699003052909
93386,7763716447832
68,7158977750118
29371,3940085592121
228,5370493636924
81107,597962378609
34477,1449440712561
94240,8220039575009
5871,740878422460
18655,6213957510739
61568,4692141687702
2698,7434913334145
85738,938821556590
40687,4491244698285
59915,4044822028296
85172,5265648466670
11969,5209822778830
71395,4975400602447
76620,151541053897
61761,6418277890760
63190,9106038559375
91373,6442423564209
63423,9105478735760
11825,5539982999190
2308,100340635996
82706,4114733427678
32927,8032213335231
44613,1042421239961
14181,3614525007872
11235,4614906716411
71327,5945120659823
89431,6221819812757
3168,9032907077982
19550,3398235697376
85175,8309545817331
15445,4053968311227
12007,8034436340137
67551,7307217623727
18236,9303348965481
90231,7722206295906
10626,7961685726827
21160,8365772320161
98118,8040445786871
46560,2461732531428
29103,1204146141346
82749,7275832034044
24957,4382151890399
50463,8886358973130
54904,1646117258978
89240,238088526187
42916,4288540542016
17721,4010802153230
32648,6126189438531
15335,9906073724713
52745,7432029501638
62931,152430108944
89044,3181720118709
67792,7034117642919
21221,8247813973912
7435,6107262373879
61978,1679756571440
97752,2407437363383
7625,8819170538605
43125,8521832292351
24463,3201219099032
41575,9825094768888
79159,2412933541184
54569,5107477874282
49105,1840967303532
96464,7314602689621
66704,9541589982344
29501,7174048645434
5353,7497735177246
32801,1829413649465
55608,5529904010705
33016,173723455791
19234,8048990416873
42125,9006647680031
73493,7632675225349
27060,248121606431
40731,2788471127874
3448,960977372688
38415,1545807841204
40652,358565002713
28921,6647027945712
57077,4069455140472
26284,3454074417607
47742,1303289400605
12004,6448052476179
26584,681235353443
30409,251793631728
19450,8734838818612
22314,2568484355038
84075,6621635535945
82699,6422196847618
41631,2716474929734
1032,1416089896022
6729,6758072091765
60122,3806578421289
37937,8112348221957
22261,3985474146776
93265,3724473868476
13774,6584508476382
57147,1927752386938
64616,887398091560
87256,3614939195165
45151,3437707600280
68175,1006475837326
91202,3596201711823
42826,1740371839270
34941,8060743749168
24197,8759966945835
30561,2359921332460
36834,2799619738057
3974,2485747481628
75454,6917260766311
98784,13461345251
18927,3377694172288
79424,1872208798114
53979,9036925665432
16940,5475037634874
62128,5412204194195
1066,422196201868
44117,1751123883380
99693,492597266351
77790,567037901799
86395,7450822435590
55459,4716185780989
59535,6866325917349
8644,4337669588943
73436,2812482999629
96608,9223343995533
15191,1081042904931
22394,2768648465162
44406,2100014097718
25464,1628766236967
29344,7903228424201
33702,1738704438967
82523,3362403427735
14899,6455712810912
98335,8956319518765
72533,5676905394823
80971,2475139565724
47900,7505059042976
24687,4822524310964
7128,390482809020
96392,963033550956
2486,2343691954403
19895,8800895775835
44138,4817547312258
61590,2435698113363
73197,2490550260075
71484,2237713488691
19320,743136125700
37498,8728358467998
78837,5978350647624
53186,630531891058
51198,6177337375503
69307,469170596281
70988,3570675321882
118,8826358217273
27227,7757334249565
97012,422485729725
49390,4999780316010
32648,294523628892
74092,3322667750902
8744,9531108647888
86493,2408378793987
52264,2011920098022
53269,7160034584078
36352,3821496488449
13470,665818258008
3831,7793992560587
10919,1574705146940
5003,4068530117160
85024,5328803580694
57600,5995168409293
82701,5535533444371
76163,8189663980291
96326,6058600560607
51645,2612319684213
33625,8902694315087
86539,9113709081370
9079,1453593272872
74538,7169985023510
21214,2594623273091
65349,4890386953332
98901,4572982761648
43793,5978350647624
72260,5926201882140
32948,2510910264532
69984,6827248136123
70138,2310674980700
79338,8585381616537
3220,9483296754730
64367,5511293178467
478,9179505557396
67,3079384508890
34960,5550190559134
10704,8397049654916
13206,4085696772904
11160,8728358467998
84326,5685519844953
70747,2100535743289
86841,7285517298036
61439,3323467197518
66604,7485195186115
32253,1663590802258
57926,2675103690267
45636,9302635006686
49223,4469531529702
5927,9577120979757
34575,1610136218503
75908,562345023163
62176,1621489541796
7871,1156035145915
52720,6981765194990
58251,3041577670167
65332,9045434820067
35349,4672435673077
47692,9903507978243
82238,8960961548525
19930,2706293092190
92755,8648180257233
96291,602951059411
99500,488828243570
80136,5927239675763
5091,1934820395587
38775,6311812547052
23905,8876432104079
97709,7962040870139
34931,1381536033296
26591,6407660980593
92370,6242801141717
16279,5960016112080
9552,4852077678643
55488,2231764256237
64688,8607013078160
79192,964575133929
68727,5872362912246
44122,8634134593304
6882,8440328287047
67374,6274190902057
40900,577128294339
18252,5672859274110
14852,4784466084728
36203,3904470092581
96372,564215594486
75421,6335807091916
50134,6830405638674
39672,1172245845878
51352,8105754891907
75548,3131803282891
33390,2136438639278
11163,5450687277125
74338,6662172475161
73918,3924563161742
42057,3147728236349
56248,6894491019654
45757,9021214704306
79901,6370308146834
79275,8947809694468
27159,5751242212042
29769,1024800246967
92489,5262899269161
14961,2060875450328
25820,3305976913628
11380,9831803196022
50134,4204707635482
46937,9644318216863
38099,7736206923717
91695,2997605355908
72882,6182635192487
52111,4563376661521
54030,3652038514202
56310,1584784975493
75939,4505376501885
8641,329935077051
25735,1679763873108
32058,4569127374150
66675,9020668644376
85443,3720637602761
43315,2019184876947
21997,3981871924414
94142,7626641127780
88654,7585027993022
75952,8074198078471
13206,7369357835561
68065,3350350328369
77330,6400855753115
44956,4085997090725
44848,2744890496300
72299,6071400550907
49002,2483493270009
72512,6824849083878
8903,9145833733217
57662,4822524310964
46475,7835016622333
90865,5618178412645
50711,5529904010705
50859,6824849083878
39586,8693871628014
56323,7503186456979
49039,1042421239961
26091,1307344870588
94189,8334805678729
16379,2819556608626
55362,3442592432489
1267,4336926531682
67266,5989623992220
50804,107841742098
16871,1276623225783
82649,9311288172721
78689,9020262136996
49192,79652233380
79501,1601174952968
47955,9931731148246
94508,1277344237485
35465,2869445629257
54378,3843660932648
53473,9517160281092
55940,253643214735
5731,108489177534
60994,5207789362967
96611,8402021590877
38244,9838075856798
75492,6390273390184
6979,7428082273225
28922,3477752639798
32183,6462559894757
11803,1449440712561
4969,1642976433251
96780,5940711756307
45310,146626340248
23631,1475374486053
32847,9430092682425
13420,6753022959630
6872,425503706022
79447,9658960521115
96342,9045434820067
63190,1229116660043
74714,8793433606969
76475,5187457876802
65621,6667013498281
24550,9859123254398
46178,2245141060580
85312,7677953044772
1797,1160479620327
95512,11875208373
96241,8515703406648
13887,5059802759652
94766,4184621832581
46288,3359396613769
44911,2464080114710
6970,7585027993022
69610,1181769851992
68598,297508209796
76674,1383891896935
8128,7576273744058
16597,2711431417761
57522,2062174671754
57056,8938200880781
51640,1529065439153
78297,5671037774663
56930,998021106980
82825,1405143838838
4449,559787801801
84781,5988368753436
25462,3356137465783
16750,2706456474851
51796,9104793134747
45640,95032708626
93058,7235670048621
915,207249809595
97283,8055809811534
53077,1138396654308
60779,8844862329814
47801,7699872433836
69112,3150003175097
11553,2267760582646
47489,7890095236431
58967,6058600560607
33438,574196372862
19788,6370433819571
76845,8772458545342
86219,7726160994357
26602,8713789939816
38765,1898642348225
80809,4595147382989
390,4578361556053
2207,1442304034913
47161,5219798324966
94684,7924673347916
5052,3296306004166
33390,4535467477111
64738,5735639334301
42287,7642825214591
37205,7423812036974
69463,7031754751913
4522,3095574802156
48065,2131376570336
24873,5086267450784
58359,8284193732151
8158,5016037711111
43799,8965354398469
11822,1883164948402
68779,5835559571469
46443,9602912556667
79585,4672053708005
90531,8808330953085
34125,9823632305702
18781,8921187996339
35927,7856909028865
56299,7614470030729
6731,4005449086637
1348,5379691857904
15400,7799758453874
32448,8826287046067
6730,8955946092933
79350,9915746057317
90618,983367485225
81656,1743459923958
7789,8793378749310
87296,6558106296969
81756,8983958592131
84415,1453923364640
80492,3781237098300
31879,2889779553687
18816,7375198046483
91267,6255261905911
14181,8522934818138
19037,6461145159169
21087,2443482562402
85091,8531475723299
11156,6115004948787
54029,2391041817385
23617,2763431677453
83321,6416793557936
80033,89474843454
73851,2028981559232
24274,631263229258
3014,9113709081370
71827,1342097409290
3739,8221097029388
1565,525807421845
43092,5727232043533
59555,7817870356898
43198,8819121353907
79496,4831591151564
37032,528432994324
71648,8742951980975
36009,6242280859120
59853,6976272440892
96524,522144121899
82756,3979288756352
11600,4272888717103
27796,3924298451056
43821,4243468048951
52745,1817209692919
42234,3729352462193
62318,4971023156445
65043,6129596930908
89409,4046248698429
32536,9917188291741
67261,6413312802506
58636,6210210232716
25227,7136793373535
46493,4167840361816
1881,6105116429496
52946,6841271007946
3194,4471914233949
7435,9175869662539
10213,5188128502197
76653,285384455685
67716,7386687985606
7625,5824136651884
49469,7580592729817
93216,1182627355732
82470,9465741116655
76547,33244195231
47018,6628524664485
93234,5820387567888
22521,8609279383048
57830,7049668949441
56606,7197813932972
99412,7674566502318
63065,7500562193078
27471,4135564294440
42419,8171438363911
92934,7192571183736
2334,1332315346387
46022,876180336600
64788,3917239690561
8026,8915680502836
40205,3603443155440
16179,757522272575
90541,3214695545598
40501,6769577571064
88090,9427802134963
58738,6667013498281
85302,7329900975522
45378,4272888717103
3078,2373187419383
64316,8319985889766
38162,1633297652269
24584,793202428994
54282,6320630561668
87109,2779252078323
75807,1753681250788
50491,3264761101381
57660,6914310681726
22674,2748586674005
57300,7300928072365
66077,4204707635482
92490,1682153489880
23953,2790301292734
93697,6769577571064
78214,6068060638948
53897,558470836326
4912,6676492697802
87287,8235253507861
44497,161851146754
76140,3531049764917
96038,3365809696310
25835,8576464092994
67967,3151342499097
79714,3948036951714
51856,2889932812276
65814,2236597207184
83521,911276540239
99587,345730084588
58280,3962462072314
5356,399626949412
59768,5468676744488
16804,4814738418730
24550,8667149238701
64619,5468732824328
68767,4699229786421
70679,8868314148762
62912,5338404572140
607,1552980242264
13967,4533397467599
25359,7155472987156
68545,9465942811191
53412,6178496040732
57793,2312232975368
24378,5078796067840
96459,5745805169859
47742,8997839650475
59080,1351753194524
90128,9636574622237
37893,9956695840819
73056,2626050372423
8884,7978758603553
91261,1042214515485
98465,3148740400709
20682,4839207099154
16230,1979600766228
52874,9696964680562
34645,9329807782548
79474,677007087928
5859,6990044593504
2289,91504089325
70110,4553632150186
22767,958662709924
63496,1121976204165
11822,1584399138859
42624,4724553272573
84521,8513062267571
91754,784973252193
90816,2258774045770
78297,1439584358124
14302,3133576995111
77460,6436010031811
7965,9495128469065
92844,2897905741556
41144,1419761894534
99790,769203290391
72507,8846666136584
39001,4377109728006
5,2513656057772
51933,4469594712411
46447,5218463368189
13940,7122407425154
54234,372725683842
63029,6548931494418
34113,8472341112717
60692,1159311003756
34281,119120977157
45656,5735090358424
73015,7381210766184
93740,4131494301147
21623,7413506964684
81056,9806129174298
7432,1544034324175
11813,1068200213836
54909,3814152805318
47348,3385331363736
87275,8030041715054
199,2312232975368
7968,1422829295793
57861,1935079304161
24461,5922750322679
914,3030385336823
78398,9593562815258
56152,1506089465992
92004,6449938269851
74683,5987799128283
3619,8411430207875
67046,9002970543588
47604,1631763341992
7338,4815206809803
74950,4117166818839
6568,9143181779411
61897,657038715035
13870,9939940964714
71158,8221097029388
39926,2899441631311
33297,2683164574638
74844,4426377392876
92693,4167840361816
81827,859236573747
94508,6129652226836
76361,2381191765194
65121,8724594962000
2136,6750930179414
23025,7861561917934
66076,7896665134133
32990,1212867739035
45418,82543560361
62491,9543110864618
28926,8139300590465
23346,2060875450328
40154,3079384508890
38978,4963341982728
32944,3277473394796
90274,5078796067840
3126,3640355465735
10544,8659846727756
10058,549097675042
62672,2780027463450
8651,9255691383586
66567,6750308027555
49722,4744940361403
75772,8417098405838
42486,2485747481628
58950,1694707093977
99271,6178184763986
67,2231764256237
3656,6253151366197
92293,1722213061601
41480,7277501065496
56480,6101681211167
92059,9048296069925
52053,2396685795335
10809,2011920098022
38885,9150504712694
95143,8019450267177
33499,7018473047865
80772,2590974766126
11281,5152961339781
20667,9525999230470
34488,6735076963370
23181,278124822107
48397,5787608035372
11636,1903289283125
64022,7281862272023
87827,8388850373355
90757,235468422397
46859,1485526553532
64480,8678553605360
96709,3154743112282
62877,243220019749
36381,5003411036092
35545,1913267252025
80137,3035971036649
47850,8089931672381
98516,6586464746811
18803,4135564294440
54234,1440729081768
17965,552427302388
39768,48907492265
52804,3635223686922
1296,4298009895884
66311,4898630538800
20425,1185951442125
27671,8376274848475
20287,9342005293475
86605,2814850661503
24950,5556771278102
66488,2062174671754
72028,9099085598681
82641,2195066978936
13494,106545554428
64367,9859550338576
55697,4810980414898
95981,1723524340852
31593,1540887087487
28798,5256776783095
48545,6434924935201
6189,2894330228554
17042,8227530569017
75753,2835131280800
90926,7794909627457
62259,2201403711365
15873,4082438413229
5605,5042590749654
71953,2502107316024
35921,3827582231879
14943,5731563255363
53479,6712547384214
82977,7539919700163
33648,9613633142067
19530,9976775676234
82575,6940161410697
61064,8365283838026
58016,9433354341421
89145,4068250817243
7411,4659600771473
46663,4304975724341
20975,3757393396788
1698,9598991256189
57513,6156881998067
5879,5465175805406
70835,2967114895976
78184,5331331406348
41893,278138945055
49377,3842424766674
2313,6587283495819
7307,1508247320779
37885,8778372468261
84204,7017002071567
83121,4489937975200
29047,3381286595613
53633,5638359185161
96585,8859311389793
15410,396358272496
91987,5418008352370
87275,2577632362279
32401,4790184386689
12260,6265641393025
17126,8609134693364
5760,580232919271
37472,6603058779433
61631,6240668390625
87667,7482621731827
11803,7073149853791
72619,3663839925626
50550,4148944930694
4915,671969552942
42901,4675775355322
82857,8023773055144
41240,3436024061558
32906,3156841468814
11265,4020423950874
24245,749925206081
49242,7826441829572
29198,7762716808772
85227,9340740047405
97491,5988665069715
15663,8270698018895
75681,7721854993084
55881,9475686655925
7912,8925950368096
64527,5118530005529
42451,6618838948639
43780,6676724451895
19543,6748886734699
25157,6416793557936
78100,1400194353655
73694,1066336901425
21712,6264865181093
66991,5473971471734
87226,1653337780740
92063,3884748011824
15663,4626691409322
36058,3117913194632
50002,7730571830792
43483,4335289088009
18624,6514378564793
87452,6975488075445
45757,9693253350139
38011,3973680402864
13273,4255312483271
55558,2699715317206
9834,3156567975343
77276,6547219074850
29811,1070061599424
76732,9521880145446
36326,9063037278310
11063,8587748593480
72320,4862093596355
71177,5563786015830
53666,4163345549357
83596,2610921270421
17745,255069486244
49980,6041227700602
85669,9617882648943
20139,8757513566486
26489,8384483539609
72512,8942005812507
89056,2940754713827
31133,5502044464660
89759,3109931277249
54070,4023214669990
17926,4968756658046
72637,18222031654
21531,5071788907299
79949,7822137533139
8972,1620007961980
51258,7527271576413
22152,991168839192
17722,6062048228420
915,6085574871505
77899,3300572670469
24034,5872736204232
52504,3757393396788
83946,47355657475
55617,8062687932330
89895,3243451035839
75253,647440802221
25043,7375198046483
3888,2763958229427
86033,7394662063157
93161,6364077055867
53238,957901301968
63534,8828011305416
12354,8279620855205
67374,3817568458060
15960,2951416602234
60566,1999848461376
5908,4503210898071
95132,6791178870522
75578,2867006024476
34316,5889808711354
73910,6323637752767
90027,6615700787537
68022,3477563612744
55058,2356279442745
51643,1544034324175
88167,1628175625430
84008,9258105588508
28006,3151311546947
66549,3035794002754
42205,4371918762992
27718,7760693357413
47835,4997990126963
74199,1277115487511
93441,9495128469065
55633,8452576694356
78616,1716846208452
32806,9480865771682
61493,2256126246899
77725,83726430957
19909,4627029405274
97232,9331165919650
71324,8033696674718
81418,6453819138835
60633,8048990416873
81456,9123193697402
