legajo,id_reunion
96713273,92199493
62279372,13858271
88031962,33215405
3074898,88662868
59088151,65112420
51625955,12431145
92682819,69705902
20494544,76390117
73461769,38426170
96339823,97771981
87878959,40057180
11377804,27761169
58136163,33305104
85692466,11153681
48081259,33720350
3613968,64538757
25882599,37111817
42024416,50087505
40260304,37681823
33893402,24438717
33420233,5317615
59480638,23535783
19132293,214544
68679240,96962181
67236781,81012639
17092771,33817069
55527123,48070453
65823518,78900117
13392952,12926638
26089112,52781473
53516267,63963423
76055669,14200893
70749520,3611470
2256919,54862848
71422379,70540750
40520048,9052239
86138365,80595632
32037179,51986210
21808025,91355366
64871176,94888524
98083001,77408101
57619695,6246850
11683782,40167717
64984890,16045030
91666797,6653223
91243773,45966093
31175881,13967297
90941415,57813848
77882076,43689377
97717426,11091858
14223898,99871473
43248860,97169221
26520638,83606730
2705793,95815168
68333104,14150375
45860086,52603350
86055428,39253428
48192054,21249889
44844368,49725028
62108520,1630836
76647290,73211711
24678574,58400255
1792606,53199766
80565801,82616291
52205250,58256525
26387471,67979402
93982094,83081574
52199259,54719824
48292794,71674547
63681096,50494872
45458535,50739824
79811798,90390324
83454435,69437376
70605858,69242282
31937186,49465015
6005299,24769225
30569647,79556607
50565973,53411585
48401123,31533053
74006862,67031195
50650935,78713551
98125614,7266455
78183403,63666838
74849446,55964189
65802406,10180433
49744231,86296887
32597034,47808483
87104782,77859505
55351245,92061907
89328301,28531379
99180028,57262852
46355213,40294728
10331628,72752136
52575256,25137809
72565931,85579152
98140911,4794420
41510685,85495239
15094031,66839296
69411606,52167351
45444047,37681823
19205651,63666838
3898243,96962181
17757840,50981719
48338914,79556607
49358590,56988847
38679852,53435059
14537825,17325901
84851143,34668651
50976456,60857071
91342802,86503581
59913333,70857249
68698507,55964189
1550108,465909
32884408,76265686
86513561,27762105
581746,76992770
79913362,97169221
50411965,82210377
99835273,8067608
30891776,61998718
71886307,4526301
70392472,38177225
93833049,26369263
15923676,15982213
62019862,61998718
19293057,62565995
3406183,7383283
1929396,38119405
27446057,28261921
63447768,3486109
20903213,40807159
15083293,56914451
92675075,48070453
79579062,92938205
74823352,67950742
90831071,61627985
88405,90168969
6533674,85528213
27835860,63774873
77147789,70209200
25067945,34486671
12150791,73617676
66212506,60771191
64066318,12035314
77603141,77793010
17555206,42180528
35768031,32658910
77876030,47116825
53429564,37046756
61097437,24821111
58944388,92248045
7252579,42764713
31394343,33011521
8026104,4901546
22799917,47941951
74264133,97685659
13799972,64877692
64957917,38918090
57863209,2086139
4875649,90168969
85102230,51576700
53588387,37606580
30918670,45197134
16685671,48663034
67507216,68273082
74147735,42872531
2001640,33349624
27617737,3454717
56982808,56677169
7522663,33836567
25509675,82210109
28766142,21698358
30615506,33138160
87703963,42013890
53854305,55646337
10363991,55349515
28902156,69528753
31958642,59883883
62341338,82108045
43593643,63529441
90167461,86099959
8195420,85006176
26887841,17446597
99968165,58433654
25951517,52989534
47707747,78035602
43377777,56589899
53749283,73939446
66399163,39423345
81117579,96135836
30799520,83837185
98688973,15418334
36684966,58077504
44155690,66067542
20320080,81073515
47383082,58883732
99945656,1788194
46473201,75421033
68578013,29430893
52359590,80397545
38943272,49522523
76194307,37497772
49069151,45197134
71003934,68871130
69985379,61667343
43740843,74852244
3125359,53081687
30261872,94723523
71193545,44082284
51541287,65830955
73250169,1788194
77863984,20407971
12203733,58400255
28111674,59403887
11550862,29614662
24385235,87695801
78966483,51814790
30532022,82624200
22001524,61627985
29266394,45024235
83345667,59835899
20648522,90097391
70123275,40901056
57321192,42872531
27572532,15583946
33902420,12725079
26842700,88662868
38638970,96271030
79740611,14139384
94092596,81319749
8047980,81995507
77420435,87470195
83639073,92284432
28951347,49701371
4041949,49843021
97068183,53680302
69180833,29430893
91469552,44990118
92053192,81319749
8676269,92795471
43770046,7266455
21593659,1689662
41162531,52927226
75818550,96386762
79096633,22670542
90485273,86271182
96451776,70211334
89506321,38906014
9146748,19746545
61381987,75278261
1014365,34668651
28609008,81986032
75679072,52781754
34837111,48663034
15686754,45966093
1429208,48197399
15273014,28775913
78115463,43362366
33497131,44873998
96808727,85400360
88550618,64736265
99942148,41714498
23524767,75753384
48203251,76553735
72537329,83131241
51233031,412959
68782810,82114177
10966601,70045923
95001965,37010949
38890436,87747461
47975499,17446597
20887820,78552758
18207794,89914418
54986748,60515527
78327929,85400360
52727499,47685776
33645260,20330295
61527251,52927226
20227978,44409716
32112014,2616320
27764657,47552995
52901765,84063791
53038713,23153789
68728271,26097484
54497912,91462977
64559310,20502312
60641059,1443055
80298981,30650465
89240445,77060586
12561240,37076955
88890481,2086139
1042720,26292058
6090497,74940721
38436057,27934413
82018352,49281697
67208743,81012639
15502671,19628602
64626902,85834439
84235750,66253644
21064321,70045923
30748862,94522303
92209459,65271449
86823349,98186237
86613697,50846985
76750803,29548068
13205493,33487629
11287847,51544818
59900895,78900117
52850741,50783494
38400180,15724404
84255153,25736707
54060427,46048939
92098458,76669925
98993269,89789630
60114060,23497957
23377110,44968458
62950219,56268292
73394278,5134836
311665,6246850
54943084,70045923
35797559,49676461
61961379,82844165
25876636,56914451
26920589,97573339
83648801,52624318
77171014,62565995
41537944,49465015
21687958,46546661
75205466,58328023
940281,74254543
68196669,12055549
68021320,52781754
44219393,87793934
25424085,11174052
60748794,44873998
40351467,73450357
93577722,2366246
13954789,49465015
40511976,94063559
28560364,98186237
34048739,60296547
9449259,59913826
14892395,69196266
64869175,79722959
86978587,3904966
28762927,54142413
49065519,29882170
64404493,30410727
45196345,48676589
66695246,25067173
87083761,73958794
18369289,98271995
77804685,6344162
35222100,24647322
78647062,50364293
93724080,19884664
48036568,26097484
30410349,77997062
8502171,68273082
17526212,47444155
89050801,60682195
88868259,38030706
23795482,48150072
35562316,82578667
55525775,250847
7185003,42793600
59986875,31796029
74199636,1473660
62765044,43418855
54494054,92551609
78195650,45469701
93395218,70045923
75328835,46981941
2082526,92690514
98768688,26763331
66467354,47001410
25905355,79786718
61711533,23269401
49882269,56807354
34518630,79786718
3179464,33378281
34612721,50846985
20410936,25182738
78050946,86485196
71092757,87750411
4319486,46920484
39445179,88902112
82546726,62565995
4940841,90742675
7258113,3529823
89135310,82646564
2268155,21656534
21563579,11543194
49495684,59883883
30818546,50278280
61281307,12950342
32591974,21074701
36118025,8505066
67960955,15456895
4307026,96141977
27667013,50790587
58723526,13108984
16224369,92566555
52344648,90614305
56596571,386072
64978173,95232213
24526941,13330262
71351797,98560790
71716737,31861511
70918916,74369950
87641861,49876037
78749924,61298016
47804492,89309723
62072228,14139384
98593917,79568611
85829400,5458225
92214162,28261921
45005449,12926638
56875586,81531498
22182695,79556607
40462857,98308189
89309641,53411553
67147168,40971784
30857786,23036182
11808649,44216671
84652508,97726131
53686916,51576700
9778654,91355366
34813204,96250490
33562324,93417731
41020319,72798390
94731611,51028952
60274099,3791506
2840126,7383283
60250917,34528092
84064956,77887919
64020856,97007385
19742944,72032793
25355477,82921842
20240721,72749666
67335405,76385885
30156365,40057180
52498413,58154343
6236477,36804668
99409423,5509594
3350418,74815634
51327439,33018580
39888220,11240179
9466259,67290613
70338327,68756130
27122487,62395056
90539881,70211334
56204092,11047027
38308720,82624200
3459847,69453872
23500529,15881431
69948017,90457735
52420158,44798186
48015869,30003986
6426983,83380513
12635160,96714386
66259286,62938400
95938242,96962754
60477604,90980229
99116536,26212126
57430032,2556830
13275804,47685776
50423071,47685776
94417822,87422824
51864232,27319766
37079121,18044650
23962407,15456895
63346622,98643709
31788843,50364293
8513409,24090439
27269356,56641791
27166851,65796103
25707804,71674044
42423720,47463904
20690925,11092130
32257177,60612146
6224221,38279389
82524983,12287644
93159795,18095297
95157641,67528709
72336073,56268292
91716909,20132227
13680204,70726709
85399214,37046756
4849856,53199766
35312899,37497772
30660072,92542716
87240579,88415931
24577782,28652110
83590885,92795471
88152640,61684924
88715124,61093546
80397340,70045923
36073627,60618709
15625809,92562621
86341877,19628602
16454709,6796832
62940563,65419068
86414121,74747830
87096743,95645583
75567556,85942417
38158546,79812970
82659471,62625916
21767686,61952699
59498956,45024235
58360877,33378281
17551378,44841955
8709508,7069629
44211438,33034445
43023862,60734090
31360179,37428247
67288342,95582350
79898711,70517932
78399673,60693598
63516193,69218927
50599472,18062253
15778838,93355072
32019691,17548866
61799250,13122153
49504323,50790587
65234976,19420510
51415413,39200547
52642261,18900427
67420660,41545142
75479538,214544
20315678,76056356
78249561,65412323
90907145,11329223
13094481,21443737
28454989,12166300
53956871,59130998
51532249,31796029
24812886,95577343
64556816,41322794
89276159,33138160
98385914,79279163
20849992,67911056
95671323,54325185
80068480,29253628
21570695,62149639
4616762,85942417
32969747,56641791
66647539,77794381
46676494,98371961
35840965,54104358
71543902,66139338
61579608,42471269
90203286,52167351
8560556,4314260
19059056,84715818
56064793,17190956
87791961,53076963
74271991,72686450
80895505,52880055
56594939,68286265
14052379,32840797
83510844,95836545
69627850,14595387
95803710,83244503
19340151,11942385
24338449,68319047
91529945,27824173
38086718,4673453
80907924,14609425
18279563,52542478
22446318,83206301
69983157,88503493
60755933,59404074
3766875,5551420
15171710,90742675
2813303,60913750
20564580,39141732
18004589,89914418
40698059,8717182
8506061,56180571
92376008,61497243
40131839,97573339
76202425,66067542
67081886,92884867
69073027,51576700
95259775,51598748
23961654,13967297
16123842,40292689
64636127,69203191
62484337,54409574
76537531,27219459
48622145,38093744
37464493,63648822
24562828,3453180
75606667,74102757
79522973,81531498
28175092,25823026
59470666,85942417
94020909,40801343
96307824,79222706
40759953,9878243
47754121,96714386
31343467,767519
17006435,12038203
90850428,41770871
16304666,59325955
24555771,57982112
48980215,44873998
5073225,97526568
50744142,93200884
5112656,92218224
53307221,63293414
82189935,54104358
12405261,73183634
26224383,1778893
27783570,35100810
46645887,69478792
70253478,34528092
37081309,84715818
95454161,46459427
51180483,99509397
36634856,44966382
2369504,82114177
56125965,17061272
12618955,12435656
90173826,25515950
83442889,62021292
91041334,78552758
3623929,54495114
11692601,86906527
37575405,24356693
98030561,41652235
75068029,18095297
89272003,11457919
59611123,53199766
80262072,22458486
27747567,51888852
85012583,94258870
44388272,92795471
67562603,27346919
35895545,54331047
59864813,61998718
69746832,74226104
85424026,95946165
71973160,59325955
23620025,14499737
56333180,54667153
30120520,90480084
614697,3809173
49137576,35679192
66644935,92720514
67549717,45003861
54825391,24768751
180173,30490448
39512889,36804668
58332531,85245599
75652271,20502312
79259517,18459622
68620366,62021292
37548631,41043830
25363888,37573784
84405107,17052943
37642544,75253030
9835114,59157868
84844898,86099959
82597441,57329667
99226071,69438783
614131,38769484
39013203,1689662
8947591,59157868
1982023,38308315
68810888,51221874
29821093,62548648
3621153,80242758
2178630,42764713
88571063,72446012
11316479,20905144
32360183,41163534
28939294,75871831
32993639,82911260
27140798,80270890
49651805,40057180
60938721,70209200
31627133,79556607
41307280,56051292
32690357,69321022
49130071,81972710
95631091,4292468
1425292,33044916
40067336,41038107
28705451,25911974
60370820,61684924
65757147,73450357
48946305,44966382
16687043,56887348
13449212,92218224
35867073,23153789
8193772,73958794
99518302,39423345
40384036,56800540
98712898,17325901
22427192,78767097
59924127,27537079
47386505,62421187
3326906,83557204
51731759,60296547
72362193,4526301
99655050,90668241
35296625,19739308
63006524,27098402
21437478,15801894
43216029,62341687
86256497,54969147
60993264,80620755
87381488,13498796
49378422,11092130
7073559,60534054
57818278,55046858
92142728,48676589
54266916,33044916
62041157,46280540
44315839,92898384
42608850,51663043
19233833,31719821
76094287,6231072
33766796,71674547
49722771,35063544
94436994,24221740
43876850,65796103
30075533,35356996
73115099,14871732
7617566,51028952
56438241,55284962
22165626,63746354
77651142,20290697
82337767,76892857
56470760,17061272
6700529,10759511
58144320,83609892
43298382,98299755
74888077,5628434
98092786,6143129
98024018,10163843
11726617,38279389
15513751,60734090
31929857,77657203
71240728,32723855
60836486,95928849
34042315,58154343
33386083,99262150
87191325,67975132
40212009,27319766
22584672,88154659
8113572,28200238
54249574,63963423
60415537,28531379
15195654,77278313
17809484,96384073
10859670,92234014
1841816,81012639
30619310,77060586
37116553,22467562
51417119,60844934
49588297,92542716
39334205,71071234
99848404,56734799
88901750,15583946
82235272,49452216
48910454,93219049
82997385,15801894
37180529,33817069
57941535,69453872
70290397,86786034
58098295,65991040
86409041,116680
3699694,9101298
21300747,34184210
99024879,91401963
77167309,49514717
77577946,21999173
7355710,93147522
30828029,22703814
48013766,29248292
93833912,98186237
2321042,55271930
34143313,93147522
44777283,58400255
93360882,33305104
97621312,9465818
58738337,98186237
10241606,63746354
11429597,44086109
26432417,32668302
85378689,39385496
66009707,61667343
72761449,94419549
15770447,92343805
80606254,21443737
48231509,37730454
82771329,36018615
4797665,15354269
71116868,30191223
63227489,28873725
98644328,79434334
56839624,44497621
11598863,79169205
53261264,69650526
78315831,73700823
52778614,56563511
49792777,43837364
12464922,90614305
74954102,56877781
16094551,96256541
19092131,12675430
68587923,75349528
16569358,92234014
7146431,29253628
17987186,17325901
51982239,10061254
80225321,85288779
47493717,1766237
92904633,79568611
15650131,52989534
74183495,96531927
86406987,8886389
10824071,59465698
1052574,9690383
54870511,23498337
33994145,59270851
35400011,38279389
35283723,3377603
46341748,75278261
67694424,70517932
84472078,85011236
63251556,37573784
81417580,7069629
6279986,92234014
87942063,54458939
47465111,37553685
89457119,14505550
11353673,8458587
39661487,23602860
83142456,40869181
78856646,90480084
39756355,64057276
22123474,34798456
5727190,36970694
35022435,55709779
22009491,27876329
5570613,6817047
32409261,96386762
84072147,8638498
76373020,29512812
24688948,37455872
93898047,8717182
18287025,86517041
95548442,32719898
84321744,25256525
13978911,11942385
19934323,94522303
49009659,94994871
84008988,89174464
21557389,57813848
19972339,26627455
3587353,24090439
68057321,17325916
40087124,23602860
67694833,58433654
3329797,38500857
58522053,44271282
43245538,67086755
34145590,6168157
33099585,32557143
94601598,346726
38815632,72159108
24283014,61684924
79200058,36671766
70211258,20067557
17395858,82616291
20866673,22927275
4732894,58883436
29325393,79450610
1776781,79812970
63317148,31719821
21398659,21509058
20473867,8458587
86340002,93311363
41813512,75902888
63446284,56446345
9345712,93908295
86320635,28054403
62805499,8067608
61012026,78077085
84390547,23980315
73251593,58447473
3777159,99509397
92912026,2630245
69103248,41583444
7112398,89717682
4202580,30122836
55893259,48760870
93655529,27876329
82705549,1612305
71041504,86518098
64527762,17606431
24992937,97228049
94091309,28261921
33865928,78139314
47099994,8458587
77988313,87470195
76185425,90826459
65815669,1766237
14632330,14966383
25067903,23980315
68788042,25365130
35707461,86485196
81550833,558398
45975309,14505550
93813584,59750279
6447405,5210369
85358914,85760430
86507882,17367250
64299373,76881396
51281482,3945973
48976866,33817069
32957378,94684024
61330868,8505066
84545773,42764713
24187410,49369115
86791374,29018672
4171153,42252949
87265733,61375907
13378542,56579894
70038237,41433690
19975758,49281697
76124008,85834439
32749768,51880099
46429945,49346861
84225563,55977985
58572926,3625185
86538058,34973474
60231825,27732562
18885745,91138379
50286385,49593641
27047474,85400360
49888705,82877501
91213683,70407851
7862733,66821661
3367194,16604388
5327523,41393251
39942269,15547462
6375679,61221367
25780476,57329667
15951804,61093546
53877106,8505066
92128740,57539839
56047596,26104106
77352347,72078940
62414824,41433690
49311709,93200884
19136567,9101298
26724504,85528213
38313076,11329223
45249792,34246050
28201087,68518800
99580276,89309723
48939320,3809173
54552694,6473679
6172483,58433654
65489203,6859017
73505180,55568945
78138716,95359181
22276520,50247338
22205885,61407772
43834030,65566932
77839665,35100810
5303405,31679900
23063626,64877692
1178845,45280216
9454957,59697901
22212582,34528092
98389485,1983366
18427274,2504486
54545401,74852244
85910429,94867297
38450747,44781438
62654732,28936480
32251509,95577343
15808274,58192596
17432162,51986210
12719013,89426821
87773352,44636812
57419559,27732562
42366108,83867107
14115141,31533053
87980934,53076963
61574516,22458486
20094656,61375907
76044798,23153789
37853079,52115071
28060953,52829138
59881235,82198144
84190081,4245486
77701836,66559219
21799916,38093744
75673028,91355366
96743297,65380300
154697,30869646
94436108,10705137
13157502,66975416
6041223,68871130
73186321,22317414
96669559,37816441
67004275,94680158
25772478,13858271
95072647,52027627
5710060,18758336
8959941,11720470
21126652,13122153
34662528,85392977
64761073,70521129
12818641,27530018
66415423,45885409
90312799,42793600
20880527,72752136
52252528,79169205
20145426,21888510
66514373,35063544
46926493,79450610
99133514,38362267
90920884,77997062
67490530,28036091
61850627,9126352
22372267,6632280
72990081,99256551
35401918,35100810
43863389,27283431
23116239,11508744
34214549,83380513
28432543,50120894
46292271,29211251
60046312,14270937
25857293,95946165
10191663,31230541
53050791,89733020
45133769,54368697
37967058,40074447
39775102,50278280
47785271,67975132
18922316,86503581
4410403,9611601
89166504,61794199
43657259,75746819
7494615,82164411
29107786,73734496
58396392,94258870
68145776,16534278
89927811,34997929
22311597,83643430
49703103,62149639
42154548,77768146
66326368,98978368
15883589,73222831
75979815,38918090
32245149,69478792
97481213,38119405
58531972,70235187
87386936,87422824
64915774,86256296
54384378,55284962
87717414,65380300
76755821,23838317
99638382,17052943
33374753,73222831
34226323,76992770
54765091,9052239
34913795,67032623
87574943,17247804
53388947,67405252
91999719,54657906
10703084,33579755
84170079,97980127
85417347,35003975
76656340,86518098
68470282,49676461
56049047,56641791
60744103,9944653
35995163,48257541
47030740,57985209
78878220,50958033
71568793,23813385
73928051,85288779
87675963,57262852
307256,35134810
58999677,68553816
84244201,34426977
95415970,64877692
18766652,89996705
69086517,71831842
44978572,20601703
85579612,64293066
47241656,30122836
48621276,60612146
45679689,74369950
75825459,14595387
47493479,81986032
17406183,86028466
17156743,83886214
28970137,10710636
15009341,79545623
57636369,71198815
84792434,62341687
15081526,3410030
53579148,63511712
50178473,70235187
97482219,98725049
26156874,58798570
42059080,22703814
50076944,65441229
82457605,21631811
31210915,71831842
69793811,38929657
91380472,85879515
69292623,98371961
79672959,20891619
31214083,64865612
41618407,9964574
47364738,33349624
89928151,33487629
91890657,10142130
83847328,82921842
73026990,82921842
37771987,11091858
69347373,23828037
22376606,11508744
34522625,33720350
85039167,86202266
75174650,72426309
15940291,98012210
63106432,87422824
69475320,7911075
33047452,24524355
19387999,60624976
53001657,28054403
39778742,29017673
14057124,57262852
20534401,68372343
15145241,93345653
58126272,87488675
93087593,6766604
91881671,35134810
35305273,52924127
83355354,37662647
93817453,31719821
83913048,58974740
15446574,96141977
67651892,52222815
89435441,32488036
71842240,30779251
75969785,32614931
12590193,12038203
26814433,89984888
41379569,5752260
92162439,6231072
94003200,60857071
32975993,98186237
44523574,13349290
22144708,40807159
83931754,33857475
24846965,83482816
36171615,891111
58419142,72107568
98071226,44409716
22425998,11515943
50192818,1788194
69601324,91138379
15811554,23828037
62641747,50364293
17089585,48251388
10044088,94063559
75720468,46981941
586996,41594889
75493679,58154783
46416214,19172317
67038752,65796103
50958884,93345653
92455494,71219574
60665817,94383606
76836233,78199186
15396822,38426170
71928872,9052239
28672531,24806566
62782250,83784301
31474073,85495239
17351025,41479898
95082501,66295616
18646012,80595632
93051730,11942385
57027204,24992829
75743433,15583946
37994137,56616288
21815057,41038107
71879656,31299951
10123962,52222815
60179237,10022631
27510840,1473660
66917387,61425255
89463450,26774885
42326406,64703137
13362484,2086139
14856718,99417777
51905905,7494994
37210009,47941951
44645353,94809059
52207978,53591567
36042694,96962181
46271541,65373171
41859197,11664634
53775473,97889897
12183847,27995745
68224559,60107211
33296687,55031407
79915494,10061254
74856857,26974170
13441576,50278280
66238660,92898384
99238976,31100377
40176424,2375781
62782368,56535210
37661991,20450953
40000317,13727995
66267833,7069629
24623148,54657906
45311675,34798456
29709330,90853598
7350823,70283028
57529601,82082560
42412806,14871732
22930437,23498337
27580616,95126913
68501275,65368736
70523292,78509406
26388105,37497772
48730553,98694888
45459583,81955389
54793601,3632448
86770867,55673252
16291921,44968458
70834547,66009769
15853108,20772980
95938428,96962181
12710727,59913826
74060750,47941951
17286687,96531927
91361937,80659045
89974035,12166300
22111334,82198144
23414057,31862589
79798614,61724920
17128897,84473247
91999741,9964574
66109290,62565995
99810919,5551420
90210304,55031407
1556678,1354630
99443610,88406870
96934449,24768751
67468676,15770648
31356809,37076955
71540519,79501414
85400179,64057276
71514525,54059875
17703311,59750279
48963480,75780535
99209327,25309338
76707461,3453180
1945603,37662647
27924351,34486671
50094668,37816441
32478097,56641791
78138756,25067173
5092613,8294503
64002711,35729471
90734061,83046346
9801440,64538757
31916786,92151291
1773182,97526568
43671934,91762191
30692405,44497621
51380128,37681823
67678844,14966383
55666395,20290697
71368474,3904966
83698961,9362611
80294755,95836545
81614032,49593641
64070533,22222485
63431432,48151585
68633375,31861511
58399205,42764713
25154052,88662868
41869750,61571534
69804773,83606730
63230613,44873998
38987826,78713551
2820667,61425255
61526509,22988595
27416943,89544198
82896291,83200917
31141974,65380300
574904,38177225
43074848,28753922
9414654,70209200
98476692,47552995
75489847,33011521
68891915,1983366
63696871,54059875
3431907,7338123
87926292,17093197
93591939,98139325
61200957,905326
86099076,49725028
7979714,95494667
76644498,60526119
4908238,23657705
95314077,77256237
40210332,8717182
17708175,39946493
45857857,74369950
85197640,61497243
57167757,6632280
96332053,95359181
98234899,15804925
39907005,62722362
50188049,33349624
11352800,90168969
30641555,9611601
80358948,21443737
81646473,23980315
85790407,71674547
36997207,89508503
56927710,15982213
57807180,64865612
42695064,28200238
13609214,49884858
693711,53577077
68835366,30492363
96023388,41594889
6486523,97007385
95813280,69196266
75587380,18527903
66406004,60526119
41365983,41954366
22004175,55320153
71189218,11161889
54151384,3328087
43058356,69650526
94696082,83584834
50058596,76919222
6323863,88503493
16423946,55481009
4316372,29211251
58645151,39154299
86931913,93200884
76550049,86485196
68566617,88428377
86796536,92139986
49071966,96531927
70346863,49953989
15230104,72334477
39422607,70004148
53790156,17271315
83112460,87470195
84730594,36857116
51133763,8153278
33071571,12725079
81786760,1853381
36073089,56272164
80224617,51888852
44753367,72519045
99821484,18900427
20165507,30191223
33210147,81119195
50626852,28753922
72855881,21624286
49931453,97112515
57022356,91289010
4077895,86518098
79495262,47689534
19505943,46478874
9629310,76385885
52776512,94522303
29992762,10142130
41743784,6130638
59100517,76992770
9133957,4461265
16167195,43872915
29381835,89043707
15412184,56180571
75884077,79556607
92380486,9944653
34299739,11153681
17620844,61222713
74015740,44798186
22528228,12496436
6007703,905326
27862133,11174052
35579799,61539236
98753962,75337280
39137190,33637196
58393162,33349624
14882650,90867120
62573467,45764982
97861333,68319047
67968552,22352633
94314371,22870377
55038095,2875926
1107095,38279389
12717795,61192942
32448445,95815168
66684045,15918890
3544921,77793010
57190633,56964292
40529752,81319749
1166559,2167249
30320419,76612229
501541,48613317
93141000,83482816
98262729,54657906
18490716,11091858
880139,62938400
26760286,66601202
70860406,48613317
95028747,20601703
30240675,2630245
46390616,88902112
82789521,44781438
89368838,88174405
55459656,46317705
11694877,80270890
32042979,45269524
73679980,31100377
76891743,31100377
26758526,86906527
17607001,38929657
81274284,83784301
43507813,60771191
16929855,73652052
81803269,96962754
22860697,39112381
29388790,26561566
73906044,78713551
9610859,45950100
76270862,84502931
50673559,46280540
9964926,61497243
75737921,4460736
24258322,19739308
28256223,59883883
28279528,61497243
2024689,5111742
32391039,64796312
17154679,15646992
11276894,50211861
9368059,72844403
19853377,97980127
97600524,64139259
74436392,56677169
4122177,52977830
64327171,33579755
52808484,44082284
95679935,29264658
90255751,17446832
5953684,71276491
43363992,32723855
23173667,54368697
74468815,30492363
91688782,64736265
75185481,53618726
39109049,28753922
15777069,43300509
86309215,13290319
6948188,54059875
63869610,17606431
46370841,94994871
44683681,19230073
9761423,57813848
75990360,7911075
17476653,74369950
57623209,87750411
19014281,94115965
41139982,12435656
7725860,59611977
85132953,8714327
8602313,69203191
37263038,88902112
83649108,30492363
15440456,30003986
26108020,15067528
94003218,90009918
94859163,27864339
50137399,87610152
56348412,77859505
99660403,53455164
63709998,29200580
24597271,65991040
48737263,41393251
98070520,9611601
22380726,27864339
8579988,51814790
16289973,83557204
82749606,60016896
71548466,41583444
16856310,29621264
49365250,75278261
83622845,29530109
95844004,93147522
55687863,9964574
89384372,39263959
1575947,89169045
44170795,76352572
32595395,35527354
88491514,50211861
31331135,43870114
90677473,65991040
38017720,28618324
29231944,12220506
29370705,18294788
74526358,78509406
7626087,36133537
52337313,58452905
48097775,48760870
21154448,35099761
82741034,42416215
98317494,52222815
64077403,53076963
19324196,95645583
24946264,86827204
48688071,1778893
98505944,37396929
87084735,17548866
34682745,76881396
19253991,63963423
20806734,66527638
32842741,34668651
82469893,71916285
39084533,91138379
39391615,81995507
86960789,72018914
50953584,27530018
26877989,42377933
22235470,87695801
18914509,47689534
59943636,52829138
77373568,33836567
45082026,62982959
89880535,37311226
7798622,56641791
95461025,43040548
83319487,27219459
74505597,6796832
25835722,97889897
63759449,42416215
88604192,11720470
51967877,96141977
65883418,4314260
16027595,72752136
6273465,33277645
36460881,45695791
41177853,1788194
62208193,59270851
29410382,58256525
77350126,47614584
27641178,89426821
23888595,89544198
26290134,30191223
4391712,3632448
63401905,68986504
40341844,23639297
57531852,32414836
42511501,40057180
1516080,66067542
48788034,81955389
52889399,15724404
94187214,61485734
69876014,23497957
39046731,58100640
56914101,97470493
84869848,15452141
41337931,21239976
74342317,17314074
53395359,90653520
86672973,99262150
20974673,35099761
96110385,39562124
42874502,28781768
97691668,81073515
25741801,91271319
82815495,7056175
21927331,13239350
2867024,69105527
59195657,44968458
86110753,51554160
90896244,8714327
4344884,60623354
72190766,60618709
1279417,21724797
60527478,39562124
25159108,32668302
55372067,85535745
31234111,10710636
77011340,20601703
90425672,63356865
64322357,4902328
54844137,66505989
62353171,78713551
52608661,19739308
23223034,98371961
90696495,63989631
20577259,78572404
51573771,74237426
30311926,79279163
2652628,65817446
96044819,23535783
84090237,99417777
78160896,42826878
38801562,60844934
26095801,86296887
29813885,93083091
97351953,42057735
45404046,15067528
82747048,21956256
1424629,55271930
42435681,95582350
66832621,98984228
24431643,4866623
66000067,37573784
55479693,87793934
35834753,15456895
46064941,76669925
4963045,21390676
88989361,52781473
25467357,9465818
34755943,28974343
22254934,28320936
41176020,51814790
61176062,68179855
49061839,6344162
74125228,28873725
90664152,66139338
38590446,28531379
79440202,98643709
69194317,16283557
56522837,98005986
86262645,97771981
87133511,50247338
23988195,46317705
73723376,79556607
50639754,81119195
34331294,8505066
47530544,27995745
17081260,53290302
34806865,61192942
35097377,42057735
4878203,53411585
32647886,92248045
96172115,89043707
69381054,29211251
1665838,50757304
94711690,58883732
90898698,41163534
97010515,43444627
52062226,98299755
56363220,7338123
58042343,22222485
86329454,75602540
56425610,83482816
66877391,65373171
31942319,79786718
33074814,84431472
78448745,97429008
30175548,75780535
96503631,22735342
18244362,22317414
52971557,38362267
2619608,88503493
71638897,37606580
53272224,40130821
5100869,38094020
67210341,33321107
22881775,50987152
23947169,82529224
90872356,66601202
19645124,82911260
33798017,86296887
23431045,13330262
20405968,44216671
29700640,85011236
54155461,91355366
99549322,61667343
18159080,23602860
65366666,74369950
23718095,93147522
45626858,2504486
19425915,50130633
748536,82114177
96653146,70505309
47667659,44841955
75742060,89996705
37400388,90653520
9629869,19739308
6818794,26195775
57117050,53351194
6235897,67110529
88903877,74004325
22808787,16428564
39193337,50760955
96662620,33836567
73533530,37744137
62063556,74747830
81646104,65380300
44578248,77615751
36185635,11254641
37270253,58092354
51910889,75469856
41509550,89733020
14901371,96487320
65544477,16048811
99774249,106420
34580601,96386762
23535638,64057276
27986051,33836567
79228138,20290697
49169202,15307081
13498642,71916285
98267852,70045923
77911379,59611977
76423551,92938205
83677842,36133537
69636822,70857249
77258870,16071001
41359736,68518800
95506615,39962048
94608536,86915094
18121152,57962125
83304119,18457833
1189423,52811823
24744434,11174052
45492571,98201435
15252985,43689377
38824228,53577077
876614,97726131
