legajo,id_domicilio,tipo
77535621,61329934,Particular
82351695,28359982,Particular
82635914,71249278,Laboral
94941382,16250570,Particular
80271580,94214452,Particular
29800228,67902693,Laboral
82441357,86589359,Laboral
82136221,94297882,Laboral
20587237,67157575,Particular
86789073,83008183,Laboral
9441496,47873698,Laboral
49869292,3385541,Laboral
65805460,38820819,Particular
51286419,78825711,Particular
69701801,11872810,Laboral
69306798,80737365,Particular
55830108,1618382,Particular
59902034,83626909,Particular
47383572,39174936,Laboral
72564270,75475563,Laboral
28861104,69573931,Laboral
42537626,5820974,Laboral
11384727,50228218,Particular
17607001,49758144,Laboral
57854129,64661572,Particular
81422452,76025171,Laboral
79184630,70542026,Particular
95893412,73787784,Laboral
70313575,76065114,Particular
4909550,68823725,Particular
287918,65782070,Laboral
34683553,70665723,Laboral
724910,82089750,Laboral
40079834,5961839,Laboral
61856386,20672979,Particular
35589738,38468103,Laboral
6247460,6263055,Laboral
21408395,23030628,Laboral
74832882,21506914,Laboral
54563808,41564462,Particular
19809501,75894880,Laboral
68980098,49224377,Laboral
34978671,15226595,Particular
46713015,20425794,Particular
53768688,28046567,Particular
88966435,69413286,Laboral
18626003,43902964,Particular
95051166,3760695,Laboral
70078929,18659893,Laboral
95943365,57277256,Particular
32609317,74111425,Particular
81286200,8689449,Particular
3311473,30606231,Laboral
59952982,15326268,Laboral
52123607,65065096,Particular
65468929,98873197,Laboral
77799916,66602318,Laboral
17481728,14589300,Laboral
24344432,92756852,Particular
30960504,41366911,Particular
18601882,20247306,Particular
43074489,62905581,Laboral
94650613,84045074,Particular
36661454,68519440,Particular
87154389,86435366,Laboral
91534379,15922427,Particular
49858512,57612560,Particular
10118308,45971808,Particular
46968690,96011,Particular
50602195,86858137,Particular
24974972,71342396,Laboral
74125228,31356266,Particular
78719164,79752929,Particular
92906342,28750349,Particular
84117189,87231452,Laboral
5669593,98873197,Laboral
16480697,19834018,Particular
90188077,5971551,Laboral
85120099,21233807,Laboral
82554415,70164437,Laboral
53251308,93429520,Laboral
58812396,89396777,Laboral
39108675,51121410,Particular
55531841,62479597,Particular
49294675,21863751,Laboral
7810691,13308109,Particular
62692124,55688394,Laboral
90420538,12153031,Particular
42266600,3814666,Particular
41474485,80553048,Laboral
70355915,41182431,Laboral
42065491,25485905,Particular
10363991,68136513,Laboral
10916766,38686682,Laboral
59040106,24096102,Particular
74956818,27557529,Laboral
58499009,24972599,Laboral
91308573,77770302,Laboral
95030009,74648866,Laboral
48057359,82989753,Laboral
19602320,26448806,Particular
81767232,56028531,Particular
25231183,1890404,Laboral
92409360,28084011,Laboral
17269211,18272349,Laboral
65041249,52107111,Laboral
21531794,61426343,Laboral
10904946,75072433,Laboral
94130181,39145393,Particular
55466352,44435218,Laboral
40706342,41366911,Laboral
63011428,47281489,Particular
51926192,14449586,Particular
76714211,21261959,Particular
40794213,45667589,Particular
58213456,31330222,Particular
25428887,88212975,Particular
80843315,95968965,Laboral
37604061,2652702,Particular
16579225,30191323,Particular
4865176,31319782,Particular
83512539,58002298,Particular
2099185,10027535,Laboral
14415168,76399823,Particular
63869028,22956588,Particular
50747440,310730,Laboral
50580622,16506820,Laboral
72913017,32543156,Laboral
80064833,36824011,Laboral
66715668,19598905,Laboral
56329927,54011177,Particular
34411295,73926716,Laboral
58434289,43732122,Particular
96414632,69319978,Laboral
79468129,60072034,Laboral
10116271,98842113,Laboral
90057911,86889814,Laboral
44802089,32320007,Particular
23642455,65398119,Laboral
13938446,21788289,Laboral
42668865,31087408,Laboral
63820601,39553945,Particular
24632538,8206744,Particular
89633963,24389686,Laboral
41578905,45576546,Particular
60832231,44144914,Laboral
31447117,64245467,Laboral
64019102,14593189,Particular
60508164,6070897,Laboral
73077198,33310477,Laboral
99055698,5372886,Particular
51634711,13337596,Laboral
70849643,40842301,Particular
9226018,70819451,Particular
46432953,52382247,Laboral
14178415,56137082,Laboral
20742011,24840995,Particular
40123717,42433236,Laboral
13616416,94071186,Laboral
49240252,91175927,Laboral
14468860,58035344,Particular
45718208,67819776,Particular
88484045,28624274,Particular
70770753,53326208,Laboral
63673625,71979288,Particular
58128876,71886817,Laboral
50072647,32652094,Laboral
96578112,73439058,Particular
51563112,80701950,Particular
41168305,56388976,Laboral
63477973,25943212,Particular
56210602,77762378,Laboral
97111357,23442443,Particular
30569647,70330460,Particular
1779949,38578603,Particular
77713894,43551820,Particular
20141066,85260332,Laboral
97884929,82617098,Particular
38638970,40006769,Laboral
83812397,3467735,Laboral
69061062,7759064,Laboral
95479602,20209315,Laboral
12329286,88533134,Particular
91843010,3343913,Particular
60641059,24530764,Particular
94745074,48163653,Particular
72317001,3378124,Laboral
1250999,22421148,Laboral
3928860,94930711,Particular
67694833,29805030,Laboral
58576767,29544134,Laboral
58027361,86826745,Laboral
81248764,5479460,Particular
73011943,47673413,Particular
77930614,19713307,Laboral
8783422,35626485,Particular
5245351,31938434,Laboral
18914509,95153532,Particular
79182366,44202213,Laboral
74319613,99047330,Particular
99399634,36410343,Laboral
85296758,19209361,Laboral
25693299,3139775,Particular
91850531,53414297,Particular
44430228,86086806,Laboral
35208309,81348619,Laboral
83355638,9087225,Particular
16844620,1977019,Particular
45761506,30591517,Particular
7454981,95130154,Particular
45445856,13288621,Particular
51804219,59914803,Laboral
61654669,77037582,Particular
81625955,65600110,Laboral
77299499,49216363,Laboral
92746388,87065861,Laboral
78099355,8314350,Particular
83202432,69292186,Laboral
32961263,49813898,Particular
26610478,77479352,Particular
92668632,4986115,Particular
63351407,63838551,Particular
14259932,7314541,Laboral
67159799,83778945,Laboral
16786865,81184580,Laboral
63515385,71422919,Laboral
42209620,15654841,Particular
47194491,3229342,Laboral
29107024,75880774,Laboral
23685182,51126288,Particular
38181521,5559682,Particular
42111586,56981550,Laboral
90886540,84472829,Laboral
96598169,88487877,Laboral
80256417,78765607,Laboral
11318565,41293736,Particular
10857783,81507872,Laboral
94697057,49843621,Laboral
27672018,60374797,Particular
2994146,27670780,Particular
85462537,63913717,Particular
46759424,90406918,Particular
53844337,86813198,Laboral
43233829,4008035,Particular
61515889,38565880,Particular
51855246,74506341,Particular
60231825,75637840,Laboral
1168761,52488666,Laboral
77938941,43873327,Particular
80002773,43180889,Particular
69985379,61809209,Laboral
93454967,18322103,Particular
93111055,43180889,Particular
14043964,3901057,Particular
31556136,75632772,Laboral
12852900,28878894,Laboral
25151126,18111253,Particular
42380620,88852424,Particular
5881447,51036991,Laboral
13562069,13039521,Particular
76388028,5873560,Particular
45772940,77271676,Laboral
36717262,28053110,Laboral
31732480,3648442,Laboral
5596397,88506457,Laboral
90793307,27324187,Laboral
99386704,79467614,Particular
20450133,97907690,Particular
83658338,5118651,Particular
5083511,50573088,Laboral
27929431,24973231,Laboral
31279136,99191821,Particular
24765711,10637469,Particular
9583513,7185250,Laboral
66209521,57047393,Particular
73939056,81148739,Laboral
65223719,41253771,Particular
98660491,53084704,Particular
70197986,97603193,Laboral
29736807,63418248,Laboral
52665846,44293515,Laboral
52124126,92182784,Laboral
91901115,34768767,Particular
51855246,45268919,Particular
58046479,34583107,Laboral
41922836,24504949,Particular
62931034,93916672,Laboral
11094991,1396471,Particular
36398461,73360292,Particular
41932488,75397614,Particular
2983307,25345461,Particular
99939992,34658810,Particular
92889063,21295938,Laboral
75639327,47605830,Laboral
92002382,43189817,Particular
81250361,10427307,Particular
6004979,66219215,Laboral
88901750,22969008,Laboral
37700863,99532659,Particular
97676407,64473653,Laboral
82880081,84001612,Particular
62933300,6189282,Particular
83675430,4166450,Laboral
90308992,50755630,Laboral
63599514,54404395,Particular
44881960,74554891,Laboral
6232917,21689562,Laboral
36916674,74506341,Laboral
63330331,45372486,Particular
60872522,9474953,Laboral
11495170,74946080,Particular
22671806,57513119,Laboral
25505258,38202147,Laboral
45677412,48330334,Laboral
4749678,64080679,Particular
11665513,99203910,Particular
46845378,3798019,Particular
63095694,27293905,Particular
84865250,51372374,Laboral
2252644,68016521,Laboral
56780981,18980241,Particular
43931301,74661874,Particular
40577803,21650184,Particular
44923873,34088553,Laboral
29376355,19694749,Laboral
21641335,16216562,Laboral
62201903,33282764,Particular
89429694,41120812,Particular
60748794,78449571,Laboral
98251421,43717298,Laboral
38519457,79866309,Laboral
21889762,31331048,Laboral
65480204,48919336,Particular
61326715,68252214,Particular
8321245,72623327,Laboral
77512562,42720966,Laboral
51005005,82551617,Laboral
60404962,16063404,Particular
26103509,93843803,Particular
41985452,14256290,Particular
81313336,31092543,Particular
20094038,77098871,Laboral
16751116,19037159,Laboral
656551,39041342,Particular
30746301,16593917,Laboral
48130381,11146948,Particular
50373343,80877338,Particular
36961921,78694626,Particular
52242383,87147716,Particular
87698703,63747703,Laboral
69707711,40534648,Particular
70824963,60160489,Laboral
20165716,80387096,Particular
84200837,24947970,Particular
44847330,12150384,Laboral
27737610,30773251,Particular
9999129,62905581,Particular
76112585,47424966,Particular
94045291,44591322,Laboral
66516941,61677918,Particular
14550295,69051949,Laboral
93983931,28043749,Particular
2619608,14294661,Particular
39151897,71302934,Laboral
27358349,38426531,Laboral
97785891,36540144,Laboral
53720543,55874037,Laboral
65336154,98428993,Particular
57143323,76980167,Laboral
10222567,99595226,Laboral
66191816,5264770,Particular
57587556,98210817,Particular
56985567,53689060,Particular
81760612,63380599,Particular
95539484,40007922,Particular
13450720,72156474,Laboral
60262145,47553405,Laboral
90312926,12118908,Particular
5731444,54117946,Laboral
2781676,90078163,Particular
96932811,22728702,Particular
14664993,78878679,Particular
81117187,96482069,Laboral
88659724,81361190,Laboral
8016575,76319073,Particular
41371727,96905463,Particular
70754968,65698838,Particular
78399673,46906264,Particular
84184393,40287992,Particular
95444249,49134863,Particular
89147096,56490909,Laboral
73512377,54524586,Particular
96347870,68135250,Laboral
62659734,81031363,Laboral
26033144,45035835,Particular
60076779,19084466,Laboral
44931924,39991765,Laboral
63923625,58892766,Laboral
56544237,28928888,Particular
3358670,16771746,Laboral
70595929,32859330,Particular
84107441,38888356,Laboral
37181323,4913841,Laboral
1307545,44372341,Laboral
46118057,48992534,Laboral
33179357,12571634,Laboral
47596679,13488543,Laboral
28887537,39638680,Particular
76760183,58781706,Laboral
24838846,64460750,Laboral
20306269,73717090,Particular
53431783,75867883,Particular
75176154,40437167,Laboral
42048271,17021282,Particular
91477279,8445754,Particular
42345437,85117540,Particular
26047869,25575273,Particular
45929056,80635987,Laboral
44109707,12468013,Laboral
18470096,99487822,Laboral
14580750,93778608,Particular
12379512,48662371,Particular
5186856,72623327,Laboral
16160570,76712729,Laboral
23144205,70018817,Laboral
55155152,45545916,Laboral
52809269,10737165,Laboral
87104782,77527739,Particular
12580941,18429916,Laboral
57276148,34056423,Laboral
91545907,47203415,Laboral
30240430,55051211,Particular
35120686,63253125,Particular
78733683,59180819,Laboral
2436745,78558699,Laboral
12174494,89387752,Laboral
2598929,23173956,Laboral
21456498,48825318,Particular
81800972,9789847,Laboral
47944303,78957956,Particular
28256887,41995925,Laboral
13386088,32582953,Particular
62019862,42950153,Laboral
2836740,39758524,Particular
36560684,44222027,Laboral
10611780,64110479,Particular
98273567,60189549,Laboral
45874474,7157601,Laboral
79981219,98365008,Particular
15100464,33713058,Particular
13434062,32689798,Particular
72671261,74585579,Laboral
29428225,39831721,Laboral
38928527,72723928,Particular
89150025,33070121,Laboral
96508079,36424144,Particular
84109576,93543597,Particular
47177753,26056154,Laboral
53220567,7440331,Particular
74183495,86644043,Particular
95332984,36540144,Particular
57000904,80900344,Particular
95092541,34620751,Particular
12617454,19368228,Laboral
18817174,53608460,Particular
62108520,90318634,Particular
4862124,70140441,Laboral
22558179,92845,Particular
35730340,9657841,Particular
92500570,9953102,Particular
99535722,73028793,Particular
39640882,6576180,Particular
63805273,76172888,Laboral
39423931,88706655,Laboral
96346068,35315785,Particular
89987011,78281411,Particular
21839319,84184478,Particular
48829193,37142640,Particular
4547382,64460118,Laboral
97461286,80238207,Particular
4064011,31330222,Particular
61002017,49426662,Particular
61315165,95874266,Particular
47210584,58322467,Particular
91050922,75816214,Laboral
42559146,51564687,Particular
39965898,6760778,Laboral
45526640,32620726,Laboral
6248206,41857440,Particular
80108781,55965326,Particular
48817286,15166529,Particular
26130063,91306247,Laboral
48938671,69519576,Laboral
87513983,84144349,Particular
24948074,83626909,Particular
28891578,85993969,Particular
77839665,55332028,Laboral
9175365,20506486,Laboral
62930359,22186835,Laboral
96760158,27738718,Particular
98904380,56188057,Laboral
41834552,2391449,Particular
37515985,7640223,Particular
98422913,53563173,Particular
85286353,21739085,Laboral
78465461,92132429,Laboral
85109508,7566812,Particular
23016393,97950189,Laboral
73848718,38372105,Particular
9091106,75403677,Laboral
48185113,63710524,Particular
78842226,49546705,Particular
474363,64177399,Particular
5969991,73685895,Laboral
33885390,6281248,Particular
9584708,58328918,Laboral
33290649,31293935,Laboral
8608758,34189251,Laboral
45516311,82574603,Particular
65166241,37442544,Laboral
63520370,78468925,Particular
81925394,35506375,Laboral
42631826,72925660,Particular
53975160,22195170,Laboral
27051430,17876311,Laboral
84450957,60518318,Laboral
59335374,21000492,Laboral
83348620,10864588,Laboral
92928764,13265411,Particular
77839665,88909949,Laboral
19648212,16591074,Particular
56686958,71668880,Laboral
2369504,46534911,Laboral
53417558,44756929,Particular
86885020,20557168,Laboral
99764103,57680177,Particular
71081980,49969938,Particular
71849839,92155020,Laboral
4115333,3626489,Particular
57413124,75145730,Particular
12492750,69618368,Particular
21532343,66439266,Laboral
68555795,62762297,Laboral
9640786,45974929,Laboral
94343000,66876111,Laboral
79481746,67644204,Laboral
33714070,94851839,Particular
45532593,74556919,Particular
94947267,68803910,Laboral
57756202,68047365,Particular
68328135,95280084,Particular
74938016,33646256,Laboral
60578845,65069509,Particular
11334818,78746246,Laboral
87216963,67833636,Laboral
34479863,46387939,Laboral
89693651,29931868,Particular
36740673,42080563,Laboral
34903384,53414297,Laboral
77645618,87681031,Particular
83506354,12499638,Laboral
79927361,50171935,Laboral
89190172,31072644,Laboral
4229401,43188832,Laboral
19272833,35249517,Particular
75765855,30820999,Particular
73158068,22530838,Particular
75479470,13647805,Laboral
25772072,16836726,Particular
72032710,34736176,Particular
26760354,31356266,Particular
90449884,37170229,Particular
97731561,8497665,Particular
88336058,62306178,Particular
938581,44567007,Particular
49372138,47980391,Particular
37428818,81079492,Laboral
65053613,46317743,Particular
32710197,18508346,Laboral
17488902,28003185,Particular
87982173,37853047,Particular
21674120,28101553,Laboral
80547575,21506914,Particular
43158642,14320112,Laboral
53951186,17033421,Particular
27768746,8282449,Laboral
18713904,72531483,Laboral
30075533,696303,Particular
42161252,36247812,Laboral
60224263,80892554,Laboral
42656219,10424594,Particular
32149476,39842170,Particular
54732557,65069509,Laboral
22029528,76277898,Particular
94501610,65243143,Laboral
74274322,22123659,Laboral
88235147,43628120,Particular
89635681,47055045,Particular
88691595,59468148,Particular
51647813,15090080,Particular
67743308,86742359,Particular
21113045,86421362,Laboral
91761868,94609201,Particular
22063190,35926011,Laboral
71292161,47592183,Particular
38175250,19286510,Particular
76449179,36135103,Laboral
42813988,61519714,Particular
71092934,69136506,Laboral
57991008,40391164,Particular
58375312,57173820,Laboral
99788162,22336211,Laboral
25194709,39673729,Laboral
45173366,47663430,Particular
89797031,82669701,Laboral
298934,75199332,Laboral
53191026,18461207,Particular
92612271,8740204,Laboral
97404321,92868571,Laboral
51368358,6812305,Particular
6090643,37734072,Particular
55141659,3901057,Laboral
59089726,29073828,Particular
87626014,10015688,Particular
63594605,75835679,Particular
73514901,12759436,Laboral
74130973,11690815,Laboral
70764532,61079830,Particular
77737206,44787957,Particular
17901339,74551135,Particular
2912438,76597773,Particular
54207292,68135250,Laboral
44305198,13036863,Laboral
8373308,27460140,Particular
913955,45476149,Particular
92180698,35311872,Laboral
20415359,4239956,Particular
90309878,18288769,Laboral
39503899,57179449,Particular
11896773,11734377,Particular
39758484,63913717,Laboral
5376918,38394489,Particular
78150766,57262015,Particular
51217862,77767158,Particular
57367334,10971451,Particular
9484197,96613558,Particular
14748687,72380700,Particular
15347638,13657425,Particular
45912003,96149527,Particular
24794318,63838551,Laboral
25505362,21233807,Particular
64505360,96884672,Laboral
29709330,65243143,Laboral
5985273,92575579,Particular
59047508,20133563,Laboral
17486009,59661420,Particular
21291767,6189282,Particular
13603676,36582097,Laboral
92238087,62901764,Laboral
23219139,44789571,Particular
99514295,2473921,Laboral
48107793,98033146,Particular
89338931,44682421,Particular
75398253,53563173,Laboral
90104429,43575070,Laboral
10224668,93654053,Laboral
83487373,92487060,Laboral
97127021,88846153,Laboral
36743674,99681932,Particular
62028591,77380775,Particular
89903636,30606296,Particular
29368749,73547428,Particular
69084414,29762921,Particular
19501157,30881982,Laboral
93535310,45710089,Laboral
60415537,68294522,Laboral
72361197,21272564,Laboral
95818053,47759390,Particular
89012862,16887497,Laboral
33496903,29295026,Particular
10453227,5524839,Laboral
49337091,65882034,Laboral
35769151,78525946,Laboral
86485711,19129144,Laboral
64809767,19173883,Particular
6467273,31406155,Laboral
44964157,41403292,Laboral
35986478,1982674,Laboral
58211294,86434168,Laboral
16999967,47474127,Particular
20415359,89541518,Laboral
77660376,68782613,Particular
61496639,28303482,Particular
96539745,10366019,Particular
95366737,95752045,Laboral
35020551,42821118,Laboral
13058187,95515055,Particular
57683963,7083859,Particular
54377326,51040039,Particular
57556143,85705364,Laboral
51111181,79248401,Laboral
58051206,96168911,Laboral
65864748,2442131,Particular
70620922,51705852,Laboral
35659215,36818826,Particular
51952927,18769339,Particular
23950268,95322990,Particular
69601324,18049633,Particular
33627724,77276807,Laboral
82730986,67850332,Particular
29698143,24669055,Particular
7522801,49075917,Particular
52312504,22825732,Laboral
30384597,66121848,Particular
35286959,83783661,Particular
8166334,6960769,Particular
14984348,79518897,Particular
27766324,96106524,Particular
19406911,89382689,Laboral
80378370,59094357,Laboral
68380236,38249993,Particular
42727061,2360304,Laboral
50555512,1286206,Laboral
49902740,33880349,Particular
56347548,88678141,Particular
6928038,46091890,Laboral
67579453,17949891,Particular
83256244,54367404,Particular
58339675,28995757,Particular
13949540,62821158,Particular
45718208,13044067,Laboral
88278279,33368444,Laboral
70346761,15091282,Particular
65340249,13305913,Laboral
12902966,60376940,Laboral
45967241,2155594,Laboral
80458465,21596376,Laboral
79751816,45056963,Particular
47801787,49022280,Laboral
78228237,16785172,Laboral
90194994,52581200,Particular
81985525,28449267,Laboral
25174178,49911595,Particular
54561487,74255015,Laboral
57291856,63141641,Laboral
25753642,2264743,Particular
18780349,83346499,Particular
58873627,51347280,Laboral
38424675,13325544,Laboral
51915798,69165634,Laboral
26474918,95688573,Particular
73784780,30500987,Particular
96932436,4075991,Particular
72867406,17481201,Laboral
2401679,84801547,Particular
60051029,81294264,Laboral
9710836,12245238,Laboral
30818546,62338789,Particular
21229360,27966559,Particular
18219406,9364205,Particular
93264121,54697567,Particular
33038325,4008245,Particular
49443543,3287565,Laboral
162471,46456051,Laboral
20292548,66050109,Particular
48698962,8712489,Particular
58953634,29218193,Particular
78052446,41434886,Particular
72342354,98842113,Laboral
31773988,92757074,Laboral
98697607,95466348,Particular
65793039,27912692,Particular
87587665,2563164,Laboral
51419654,25409415,Particular
95165434,72456483,Particular
1052574,87673063,Laboral
29735235,65069509,Laboral
94976581,44520850,Laboral
91672703,31854124,Laboral
37848443,26156515,Particular
81043194,33282764,Laboral
42379065,34660381,Laboral
79087358,2000108,Laboral
31314014,40276477,Particular
56047596,53221683,Particular
32536198,9693155,Particular
80474653,63749574,Laboral
82730986,80133813,Laboral
36916674,12628735,Particular
30490570,5096949,Laboral
2783843,45569416,Laboral
4207075,20577839,Laboral
26482909,3012967,Laboral
57393179,31397057,Particular
42695064,77413720,Laboral
36245265,50967565,Particular
889037,31624509,Particular
56204092,75208662,Laboral
49850164,765623,Laboral
99891733,60160489,Particular
69738479,3429025,Laboral
61515389,45819889,Particular
44933122,39296291,Particular
80618829,71536964,Laboral
37603970,49844790,Laboral
76925448,7924193,Laboral
88230610,93443818,Laboral
26560755,28922341,Particular
11555984,64592189,Particular
4481861,88329554,Particular
8879422,24241162,Particular
52121310,13681447,Laboral
21775321,10193232,Particular
37124522,54331905,Particular
89260808,6046922,Particular
6505722,56225877,Particular
95666372,39325561,Particular
14268206,94128509,Particular
25018216,95566549,Particular
10028701,20374546,Laboral
690980,15642802,Particular
22001142,24214866,Particular
66841637,83854772,Laboral
39273467,88781201,Particular
27583571,10134289,Laboral
87587709,56820047,Particular
90422918,58883996,Laboral
98604258,81299488,Particular
76511317,28654383,Particular
8456661,25925321,Particular
24301948,48329614,Particular
41284376,39853702,Laboral
32777642,96011,Particular
93004225,71302934,Laboral
31624620,532819,Particular
43378796,4149661,Particular
78571524,42690929,Particular
58625920,11231953,Particular
48821541,32800324,Laboral
79914278,7105942,Particular
19227602,55973655,Particular
5719434,17949891,Laboral
19753268,42301880,Particular
18641169,24392201,Particular
66012903,6763391,Laboral
25799088,8600211,Laboral
19299724,31649953,Particular
56212863,97866003,Particular
64632922,69375040,Laboral
40255965,68831450,Particular
18907097,82447965,Laboral
87067357,63941632,Particular
41514986,76065114,Laboral
15061634,43220986,Laboral
80405764,24695107,Particular
66701061,17288764,Laboral
81430968,68419833,Laboral
48239294,90458693,Laboral
29381835,57542852,Laboral
75105282,81189867,Particular
12803126,86169696,Laboral
30054940,43590187,Particular
79680778,30524840,Particular
12901297,91737797,Laboral
53517759,44435218,Particular
62705214,92570538,Particular
41173834,39145393,Particular
98442450,11626128,Particular
76274463,42947086,Laboral
16130897,83169969,Laboral
83846599,11787537,Laboral
51296918,36394065,Particular
39961716,49131325,Laboral
74891450,99730087,Laboral
98551584,76207838,Particular
3554969,88001950,Particular
80494970,96867695,Laboral
17809484,76703316,Laboral
81021868,28279218,Laboral
39742655,5475128,Laboral
36029369,87707074,Laboral
45953398,3826710,Particular
54645786,17703221,Particular
40154114,95084633,Laboral
56379418,53106187,Laboral
19920401,94318020,Laboral
94489024,99280294,Laboral
5831265,14977639,Laboral
40693648,51837914,Particular
33108410,4881280,Particular
63157542,62778485,Particular
28474150,48117751,Particular
39098741,95152905,Particular
6251952,39998860,Laboral
16654259,30985291,Particular
9799316,8296778,Particular
18513028,94857182,Particular
76890180,54050982,Laboral
30155402,91723124,Particular
8983989,94228379,Laboral
53209708,95396158,Laboral
90420538,23669737,Particular
49105380,97330672,Laboral
58642171,67481307,Particular
99972484,95685496,Laboral
80264439,3862580,Laboral
66871280,63671720,Laboral
97918378,58892766,Particular
39736692,96436675,Particular
68866216,2880898,Laboral
27867352,9510273,Laboral
11492135,35363444,Particular
20856368,54011177,Laboral
4627275,39881281,Particular
34479294,37380047,Particular
93647058,3902961,Laboral
68624287,19536604,Particular
16999967,63874610,Particular
79751652,71624453,Laboral
45162637,45459909,Particular
85358914,46403661,Laboral
17372553,15572623,Particular
47470802,10193232,Particular
17486009,74648866,Laboral
15665477,34444774,Laboral
50479132,51188371,Laboral
8563586,30861221,Laboral
35076333,31259958,Laboral
11496451,67006501,Laboral
23285558,34054924,Laboral
29321110,51547454,Particular
57222845,71970598,Laboral
78021288,27028522,Laboral
65703091,837612,Particular
28912734,54916197,Laboral
51771991,31392465,Laboral
99737055,83284519,Particular
26548681,21652017,Particular
33633361,43992505,Laboral
54473799,7259390,Laboral
91861148,64823457,Particular
98509567,62852510,Particular
96730679,77360518,Laboral
25948721,70427312,Laboral
9596590,55936703,Particular
78256865,12642157,Laboral
14089773,1818419,Laboral
74499863,21863751,Particular
16031714,11261224,Laboral
42380059,57950826,Laboral
68909812,45971869,Particular
55005425,13699081,Laboral
16326927,72302650,Particular
79677824,27908799,Laboral
84675159,79888284,Particular
40966864,35345941,Laboral
6170737,23993115,Laboral
68302394,14643506,Laboral
86739261,61528372,Particular
16416765,84161590,Particular
60797764,81919112,Particular
92692944,92687916,Laboral
77249154,60405172,Laboral
37884763,70268629,Laboral
35049042,78617316,Laboral
64992831,33487691,Laboral
67022498,32375365,Particular
28637123,38374003,Laboral
73836715,57641180,Particular
49129977,56658909,Particular
62539497,63247656,Particular
61847888,82926878,Particular
13455810,70663374,Laboral
96527938,44230793,Laboral
7663123,76012317,Particular
81127761,1518170,Laboral
92972519,20524327,Particular
43499100,42218330,Laboral
25772478,72518013,Laboral
34412204,81173104,Particular
59511502,77389685,Particular
60456459,28090885,Particular
11181476,34207548,Particular
43158642,91586308,Particular
63853566,91702497,Laboral
12424238,60401125,Particular
88403789,17315636,Particular
45942497,95916335,Laboral
82577341,49419994,Particular
20605087,77767158,Laboral
49868481,11108193,Particular
52567981,7707999,Particular
83630073,88233818,Particular
55452647,28731547,Particular
88899843,63024234,Laboral
34339907,95854159,Laboral
5832853,27707240,Particular
87399684,33070121,Laboral
8653400,62967437,Laboral
10878915,33272388,Laboral
32564091,95917257,Laboral
36810910,38295819,Laboral
53397995,72235066,Laboral
56241996,96691928,Laboral
13856606,23978437,Laboral
96921047,48971384,Particular
45492571,52462966,Laboral
60289117,46990586,Laboral
16313723,28804115,Particular
75497262,37735034,Particular
21479289,10297228,Particular
51026593,89747350,Laboral
67788573,86589071,Laboral
29323219,99671646,Particular
63396153,54875403,Laboral
47477884,11244103,Particular
73650003,19053341,Particular
35659215,18011751,Particular
30959435,84153499,Particular
47553567,37904447,Particular
4312751,36200063,Laboral
8832153,90369405,Particular
80710408,77750324,Laboral
50863700,83927939,Particular
34729262,66390317,Particular
1499242,61702888,Particular
57310200,6157885,Particular
70324889,23779274,Laboral
43676523,90098395,Particular
63239200,79178022,Particular
72277264,884186,Laboral
8272769,90394108,Laboral
45066678,95033088,Particular
48778317,88513169,Particular
84336000,49529385,Laboral
92152059,67130940,Particular
66140758,87176610,Particular
39640882,31173773,Laboral
74612333,87872792,Particular
29910364,93432849,Particular
21146621,66340035,Particular
51302350,36218052,Laboral
15745464,63072553,Particular
54465525,25535873,Laboral
69602423,24982517,Particular
95174552,25171155,Particular
43225922,57905761,Particular
22448580,77131504,Laboral
66216043,10351392,Laboral
25942584,49577848,Laboral
68283034,24971905,Particular
3338740,30219148,Laboral
7220079,37087755,Laboral
59249371,59189037,Particular
24998721,9925883,Laboral
69298133,84002059,Particular
48601472,55055789,Particular
64549503,66562063,Particular
93844473,32280445,Laboral
64963338,56267745,Particular
49199329,29163134,Laboral
13434062,97299377,Laboral
54042749,90267464,Particular
30965129,90419261,Laboral
46837432,24370381,Laboral
69631709,78303000,Laboral
29735899,84443611,Laboral
44715032,15328296,Laboral
56029715,86171006,Laboral
43796831,90986543,Laboral
79955195,46930479,Laboral
84101503,83385969,Particular
32397719,34843387,Laboral
34222716,40294243,Particular
80171767,63213692,Particular
64581532,43092295,Particular
90801361,87625812,Laboral
90297911,38199246,Laboral
96134919,13024770,Particular
451124,89431103,Particular
17387618,56082617,Laboral
65669569,79940521,Laboral
2099891,29423165,Particular
114971,54391543,Particular
25166049,78045168,Laboral
5703210,85198101,Laboral
9778654,94493111,Particular
11512990,42447782,Particular
30152135,40123362,Particular
67764698,81740442,Particular
54189078,48274550,Laboral
56040794,1254693,Laboral
4210043,59425076,Particular
4728496,2658178,Laboral
85737501,60660569,Laboral
95031181,14818235,Laboral
1476239,56458383,Laboral
10448691,78516203,Laboral
63516193,94441282,Particular
19888622,46992243,Particular
25866509,47249864,Laboral
45254844,94743877,Particular
1409237,24027001,Particular
72294997,53852416,Laboral
39924781,24503686,Particular
40458467,22869917,Particular
67694424,47851462,Particular
26897747,95703421,Laboral
10651771,79390304,Laboral
45055430,13539216,Particular
41754942,18005510,Laboral
2284844,7057737,Laboral
41762545,89836958,Laboral
86895016,75596195,Particular
73134424,18981538,Particular
32969747,22522819,Laboral
28842467,61503417,Laboral
57212106,75714113,Laboral
5634166,88961676,Particular
74123748,39754094,Laboral
5005805,97871265,Laboral
